file,set,expect,got,correct,wall_s,originals,learnts,decisions,conflicts,propagations,hw_bcp,hw_undo,hw_load,hw_cycles,hw_time_ns,sw_time_ns,cyc_per_prop,status,hw_overflow,kissat_cpu_s,kissat_got,minisat2_cpu_s,minisat2_got,glucose_cpu_s,glucose_got
uf100-011.cnf,uf100-430,SAT,SAT,True,1.4332,430,482,550,482,10662,23830,14578,1420,40372,40372.0,5717210.0,3.7865316075783153,PASS,False,0.03,SAT,0.019617,SAT,0.027186,SAT
uf100-0110.cnf,uf100-430,SAT,SAT,True,2.1909,430,700,834,700,15820,35093,21652,1465,59245,59245.0,8817650.0,3.7449431099873576,PASS,True,0.03,SAT,0.018364,SAT,0.028662,SAT
uf100-0111.cnf,uf100-430,SAT,SAT,True,0.3123,430,89,128,89,2033,4505,2695,1306,8616,8616.0,1059730.0,4.238071815051648,PASS,False,0.03,SAT,0.009916,SAT,0.018399,SAT
uf100-0112.cnf,uf100-430,SAT,SAT,True,0.3383,430,85,102,85,2238,5008,2890,1335,9266,9266.0,1163690.0,4.140303842716711,PASS,False,0.03,SAT,0.005655,SAT,0.006609,SAT
uf100-0113.cnf,uf100-430,SAT,SAT,True,1.9597,430,609,712,609,14705,32606,19974,1446,54954,54954.0,7887980.0,3.7370962257735463,PASS,True,0.03,SAT,0.029307,SAT,0.044966,SAT
uf100-0114.cnf,uf100-430,SAT,SAT,True,0.3098,430,93,120,93,2059,4532,2683,1311,8635,8635.0,1086000.0,4.1937833899951436,PASS,False,0.03,SAT,0.017603,SAT,0.01475,SAT
uf100-0115.cnf,uf100-430,SAT,SAT,True,0.6953,430,209,291,209,4961,10826,6446,1370,18837,18837.0,2510200.0,3.7970167304978837,PASS,False,0.03,SAT,0.012481,SAT,0.011954,SAT
uf100-0116.cnf,uf100-430,SAT,SAT,True,0.5729,430,172,219,172,4083,8945,5325,1342,15795,15795.0,2044490.0,3.8684790595150624,PASS,False,0.02,SAT,0.007088,SAT,0.006662,SAT
uf100-0117.cnf,uf100-430,SAT,SAT,True,1.1113,430,363,475,363,8171,18219,11161,1393,31177,31177.0,4303220.0,3.815567250030596,PASS,False,0.03,SAT,0.015692,SAT,0.041961,SAT
uf100-0118.cnf,uf100-430,SAT,SAT,True,0.7236,430,224,283,224,5107,11251,6702,1358,19477,19477.0,2600470.0,3.813785000979048,PASS,False,0.03,SAT,0.008269,SAT,0.009197,SAT
uf100-0119.cnf,uf100-430,SAT,SAT,True,0.325,430,89,111,89,2191,4806,2790,1311,8986,8986.0,1082100.0,4.101323596531264,PASS,False,0.0,SAT,0.009576,SAT,0.00921,SAT
uf100-012.cnf,uf100-430,SAT,SAT,True,0.8902,430,281,344,281,6592,14487,8669,1358,24782,24782.0,3365090.0,3.7594053398058254,PASS,False,0.02,SAT,0.009258,SAT,0.011036,SAT
uf100-0120.cnf,uf100-430,SAT,SAT,True,0.4684,430,133,166,133,3200,7126,4209,1316,12742,12742.0,1616760.0,3.981875,PASS,False,0.03,SAT,0.00415,SAT,0.014229,SAT
uf100-0121.cnf,uf100-430,SAT,SAT,True,0.3434,430,86,114,86,2167,4819,2800,1318,8993,8993.0,1082580.0,4.149976926626673,PASS,False,0.03,SAT,0.017952,SAT,0.044331,SAT
uf100-0122.cnf,uf100-430,SAT,SAT,True,1.234,430,399,485,399,8944,19923,12291,1426,34216,34216.0,4736640.0,3.8255813953488373,PASS,False,0.02,SAT,0.013715,SAT,0.015242,SAT
uf100-0123.cnf,uf100-430,SAT,SAT,True,2.4173,430,809,950,809,17270,38714,24308,1448,65791,65791.0,10228400.0,3.8095541401273887,PASS,True,0.02,SAT,0.020086,SAT,0.026853,SAT
uf100-0124.cnf,uf100-430,SAT,SAT,True,0.4869,430,133,174,133,3452,7529,4387,1317,13348,13348.0,1702760.0,3.8667439165701043,PASS,False,0.03,SAT,0.022388,SAT,0.010507,SAT
uf100-0125.cnf,uf100-430,SAT,SAT,True,0.8489,430,251,296,251,5756,12683,7563,1348,21795,21795.0,3097010.0,3.7864836692147326,PASS,False,0.03,SAT,0.020428,SAT,0.004244,SAT
uf100-0126.cnf,uf100-430,SAT,SAT,True,1.1081,430,335,386,335,8174,18115,10837,1427,30684,30684.0,4331570.0,3.753853682407634,PASS,False,0.03,SAT,0.011119,SAT,0.008611,SAT
uf100-0127.cnf,uf100-430,SAT,SAT,True,1.596,430,498,585,498,11984,26268,15702,1529,43988,43988.0,6068420.0,3.6705607476635516,PASS,False,0.03,SAT,0.011203,SAT,0.010265,SAT
uf100-0128.cnf,uf100-430,SAT,SAT,True,1.6907,430,507,606,507,12465,27577,16867,1412,46662,46662.0,6636310.0,3.743441636582431,PASS,False,0.03,SAT,0.032499,SAT,0.039389,SAT
uf100-0129.cnf,uf100-430,SAT,SAT,True,1.6031,430,523,605,523,11577,25936,15894,1563,43949,43949.0,6106240.0,3.7962339120670294,PASS,False,0.04,SAT,0.011091,SAT,0.017465,SAT
uf100-013.cnf,uf100-430,SAT,SAT,True,1.6389,430,511,604,511,12336,27318,16625,1462,46121,46121.0,6577090.0,3.738732166018158,PASS,False,0.02,SAT,0.015994,SAT,0.012643,SAT
uf100-0130.cnf,uf100-430,SAT,SAT,True,0.2202,430,40,75,40,1050,2299,1287,1305,4914,4914.0,522448.0,4.68,PASS,False,0.04,SAT,0.017599,SAT,0.038311,SAT
uf100-0131.cnf,uf100-430,SAT,SAT,True,0.6175,430,179,236,179,4033,8978,5388,1372,15882,15882.0,2271390.0,3.9380114059013143,PASS,False,0.03,SAT,0.009004,SAT,0.012675,SAT
uf100-0132.cnf,uf100-430,SAT,SAT,True,1.3629,430,425,513,425,10261,22716,13623,1417,38143,38143.0,5200190.0,3.717279017639606,PASS,False,0.03,SAT,0.008369,SAT,0.00544,SAT
uf100-0133.cnf,uf100-430,SAT,SAT,True,1.2749,430,399,463,399,9375,20695,12422,1428,34922,34922.0,4674170.0,3.7250133333333335,PASS,False,0.03,SAT,0.017585,SAT,0.014449,SAT
uf100-0134.cnf,uf100-430,SAT,SAT,True,1.6143,430,500,600,500,12235,26869,16322,1417,45374,45374.0,6338110.0,3.7085410706988147,PASS,False,0.03,SAT,0.018153,SAT,0.024677,SAT
uf100-0135.cnf,uf100-430,SAT,SAT,True,0.7377,430,231,287,231,5233,11532,7048,1333,20266,20266.0,2789980.0,3.872730747181349,PASS,False,0.03,SAT,0.027585,SAT,0.00747,SAT
uf100-0136.cnf,uf100-430,SAT,SAT,True,0.8794,430,277,338,277,6519,14410,8646,1411,24732,24732.0,3430520.0,3.7938334100322137,PASS,False,0.03,SAT,0.005996,SAT,0.005592,SAT
uf100-0137.cnf,uf100-430,SAT,SAT,True,1.5026,430,470,545,470,11441,25112,15166,1422,42337,42337.0,5936020.0,3.700463246219736,PASS,False,0.03,SAT,0.007317,SAT,0.007851,SAT
uf100-0138.cnf,uf100-430,SAT,SAT,True,0.714,430,194,260,194,5002,10827,6342,1328,18671,18671.0,2585950.0,3.7327069172331067,PASS,False,0.03,SAT,0.011558,SAT,0.015308,SAT
uf100-0139.cnf,uf100-430,SAT,SAT,True,0.9622,430,305,360,305,7129,15646,9457,1407,26904,26904.0,3599440.0,3.7738813297797726,PASS,False,0.01,SAT,0.011712,SAT,0.017571,SAT
uf100-014.cnf,uf100-430,SAT,SAT,True,0.8776,430,257,321,257,5911,13140,7959,1380,22756,22756.0,3214970.0,3.8497716122483507,PASS,False,0.03,SAT,0.011805,SAT,0.009387,SAT
uf100-0140.cnf,uf100-430,SAT,SAT,True,0.1428,430,30,58,30,719,1574,856,1301,3747,3747.0,351828.0,5.2114047287899865,PASS,False,0.03,SAT,0.024361,SAT,0.014921,SAT
uf100-0141.cnf,uf100-430,SAT,SAT,True,2.0527,430,659,792,659,15382,34091,20709,1466,56985,56985.0,8259270.0,3.7046547913145234,PASS,True,0.02,SAT,0.024343,SAT,0.011738,SAT
uf100-0142.cnf,uf100-430,SAT,SAT,True,0.4321,430,124,157,124,3035,6733,3948,1332,12089,12089.0,1515280.0,3.983196046128501,PASS,False,0.03,SAT,0.025724,SAT,0.016754,SAT
uf100-0143.cnf,uf100-430,SAT,SAT,True,0.9766,430,299,350,299,6980,15372,9238,1412,26336,26336.0,3774180.0,3.7730659025787965,PASS,False,0.04,SAT,0.014924,SAT,0.00873,SAT
uf100-0144.cnf,uf100-430,SAT,SAT,True,1.4434,430,463,570,463,9907,22034,13534,1413,37490,37490.0,5565490.0,3.7841929948521247,PASS,False,0.04,SAT,0.022954,SAT,0.017153,SAT
uf100-0145.cnf,uf100-430,SAT,SAT,True,0.7632,430,237,301,237,5399,11976,7223,1374,20802,20802.0,2741200.0,3.852935728838674,PASS,False,0.03,SAT,0.005873,SAT,0.003544,SAT
uf100-0146.cnf,uf100-430,SAT,SAT,True,1.2687,430,437,535,437,9325,20746,12718,1527,35451,35451.0,4970990.0,3.80171581769437,PASS,False,0.04,SAT,0.005117,SAT,0.005177,SAT
uf100-0147.cnf,uf100-430,SAT,SAT,True,0.2421,430,64,112,64,1600,3389,1903,1308,6641,6641.0,759782.0,4.150625,PASS,False,0.03,SAT,0.012075,SAT,0.010339,SAT
uf100-0148.cnf,uf100-430,SAT,SAT,True,0.7441,430,231,271,231,5354,11840,7162,1363,20657,20657.0,2833690.0,3.8582368322749345,PASS,False,0.02,SAT,0.020571,SAT,0.024235,SAT
uf100-0149.cnf,uf100-430,SAT,SAT,True,0.4448,430,148,188,148,2984,6547,3927,1353,11968,11968.0,1498630.0,4.010723860589812,PASS,False,0.03,SAT,0.007885,SAT,0.007134,SAT
uf100-015.cnf,uf100-430,SAT,SAT,True,0.0899,430,11,28,11,300,619,258,1301,2178,2178.0,138092.0,7.26,PASS,False,0.03,SAT,0.03583,SAT,0.012712,SAT
uf100-0150.cnf,uf100-430,SAT,SAT,True,0.6677,430,224,271,224,4785,10503,6312,1365,18401,18401.0,2417020.0,3.8455590386624867,PASS,False,0.03,SAT,0.016344,SAT,0.011394,SAT
uf100-0151.cnf,uf100-430,SAT,SAT,True,1.0292,430,336,411,336,7573,16702,10057,1412,28475,28475.0,3927620.0,3.760068664994058,PASS,False,0.03,SAT,0.01392,SAT,0.009384,SAT
uf100-0152.cnf,uf100-430,SAT,SAT,True,2.0149,430,664,773,664,15457,34168,20794,1446,57261,57261.0,8286460.0,3.704535162062496,PASS,True,0.03,SAT,0.028979,SAT,0.017057,SAT
uf100-0153.cnf,uf100-430,SAT,SAT,True,0.715,430,202,252,202,4824,10453,6175,1346,18186,18186.0,2573070.0,3.7699004975124377,PASS,False,0.03,SAT,0.012254,SAT,0.021809,SAT
uf100-0154.cnf,uf100-430,SAT,SAT,True,1.5856,430,528,663,528,11808,26146,16082,1441,44379,44379.0,6134960.0,3.7583841463414633,PASS,False,0.02,SAT,0.008006,SAT,0.006401,SAT
uf100-0155.cnf,uf100-430,SAT,SAT,True,0.7,430,229,288,229,5053,11169,6707,1402,19464,19464.0,2613980.0,3.851969127251138,PASS,False,0.03,SAT,0.008657,SAT,0.016883,SAT
uf100-0156.cnf,uf100-430,SAT,SAT,True,0.5259,430,148,177,148,3655,8099,4769,1340,14325,14325.0,1913200.0,3.9192886456908345,PASS,False,0.03,SAT,0.006659,SAT,0.005231,SAT
uf100-0157.cnf,uf100-430,SAT,SAT,True,0.7673,430,250,305,250,5706,12616,7501,1432,21696,21696.0,3014550.0,3.8023133543638274,PASS,False,0.04,SAT,0.010784,SAT,0.01107,SAT
uf100-0158.cnf,uf100-430,SAT,SAT,True,0.5695,430,146,188,146,3596,8022,4768,1346,14250,14250.0,1937520.0,3.9627363737486094,PASS,False,0.03,SAT,0.0131,SAT,0.01619,SAT
uf100-0159.cnf,uf100-430,SAT,SAT,True,0.6476,430,172,222,172,4201,9286,5488,1388,16278,16278.0,2193750.0,3.874791716258034,PASS,False,0.03,SAT,0.023076,SAT,0.021477,SAT
uf100-016.cnf,uf100-430,SAT,SAT,True,0.7774,430,246,300,246,5687,12536,7526,1367,21678,21678.0,2978030.0,3.81185159134869,PASS,False,0.03,SAT,0.008598,SAT,0.010189,SAT
uf100-0160.cnf,uf100-430,SAT,SAT,True,1.7434,430,571,641,571,12850,28488,17557,1412,48349,48349.0,6653960.0,3.762568093385214,PASS,False,0.03,SAT,0.025798,SAT,0.032683,SAT
uf100-0161.cnf,uf100-430,SAT,SAT,True,0.1669,430,38,76,38,888,1923,1069,1303,4316,4316.0,447490.0,4.86036036036036,PASS,False,0.01,SAT,0.006412,SAT,0.005722,SAT
uf100-0162.cnf,uf100-430,SAT,SAT,True,1.4163,430,461,540,461,10448,23180,14125,1432,39271,39271.0,5452540.0,3.758709800918836,PASS,False,0.03,SAT,0.022834,SAT,0.012996,SAT
uf100-0163.cnf,uf100-430,SAT,SAT,True,0.4667,430,139,175,139,3150,7007,4197,1324,12661,12661.0,1581000.0,4.0193650793650795,PASS,False,0.02,SAT,0.0315,SAT,0.018894,SAT
uf100-0164.cnf,uf100-430,SAT,SAT,True,0.2083,430,59,97,59,1397,3015,1705,1331,6083,6083.0,674848.0,4.354330708661418,PASS,False,0.03,SAT,0.005623,SAT,0.000788,SAT
uf100-0165.cnf,uf100-430,SAT,SAT,True,0.1097,430,14,43,14,377,822,404,1300,2528,2528.0,196110.0,6.705570291777188,PASS,False,0.03,SAT,0.006386,SAT,0.004641,SAT
uf100-0166.cnf,uf100-430,SAT,SAT,True,1.4572,430,471,553,471,10940,24286,14782,1456,41075,41075.0,5660750.0,3.754570383912249,PASS,False,0.02,SAT,0.02087,SAT,0.029406,SAT
uf100-0167.cnf,uf100-430,SAT,SAT,True,0.5086,430,151,179,151,3577,7872,4656,1368,14037,14037.0,1806600.0,3.9242381884260555,PASS,False,0.03,SAT,0.009462,SAT,0.007776,SAT
uf100-0168.cnf,uf100-430,SAT,SAT,True,0.627,430,181,225,181,4578,10040,5874,1328,17358,17358.0,2281470.0,3.7916120576671037,PASS,False,0.03,SAT,0.020824,SAT,0.022049,SAT
uf100-0169.cnf,uf100-430,SAT,SAT,True,1.7051,430,585,685,585,12643,28168,17597,1434,48185,48185.0,6714480.0,3.8111998734477575,PASS,False,0.03,SAT,0.019228,SAT,0.011681,SAT
uf100-017.cnf,uf100-430,SAT,SAT,True,1.4412,430,439,527,439,10960,24003,14507,1423,40587,40587.0,5607320.0,3.7031934306569343,PASS,False,0.03,SAT,0.027539,SAT,0.040682,SAT
uf100-0170.cnf,uf100-430,SAT,SAT,True,1.0563,430,311,361,311,7460,16669,10074,1387,28449,28449.0,4044720.0,3.813538873994638,PASS,False,0.03,SAT,0.003025,SAT,0.009446,SAT
uf100-0171.cnf,uf100-430,SAT,SAT,True,2.1641,430,711,822,711,16246,36219,22254,1433,60828,60828.0,8597560.0,3.7441831835528747,PASS,True,0.04,SAT,0.00504,SAT,0.006423,SAT
uf100-0172.cnf,uf100-430,SAT,SAT,True,0.7016,430,206,247,206,5049,10988,6429,1370,18936,18936.0,2488760.0,3.750445632798574,PASS,False,0.03,SAT,0.008437,SAT,0.007268,SAT
uf100-0173.cnf,uf100-430,SAT,SAT,True,0.9979,430,294,355,294,7376,16253,9689,1372,27605,27605.0,3875770.0,3.742543383947939,PASS,False,0.04,SAT,0.034891,SAT,0.013583,SAT
uf100-0174.cnf,uf100-430,SAT,SAT,True,0.4255,430,133,168,133,2992,6545,3840,1331,11810,11810.0,1523560.0,3.947192513368984,PASS,False,0.03,SAT,0.008095,SAT,0.008566,SAT
uf100-0175.cnf,uf100-430,SAT,SAT,True,0.4635,430,123,158,123,3175,6983,4062,1332,12462,12462.0,1604570.0,3.92503937007874,PASS,False,0.03,SAT,0.029642,SAT,0.011414,SAT
uf100-0176.cnf,uf100-430,SAT,SAT,True,0.4707,430,150,186,150,3205,7176,4370,1328,13047,13047.0,1646800.0,4.070826833073323,PASS,False,0.02,SAT,0.013784,SAT,0.020316,SAT
uf100-0177.cnf,uf100-430,SAT,SAT,True,0.5832,430,180,241,180,4099,9042,5410,1371,15981,15981.0,2076200.0,3.898755794096121,PASS,False,0.02,SAT,0.009287,SAT,0.007557,SAT
uf100-0178.cnf,uf100-430,SAT,SAT,True,0.5928,430,159,201,159,4233,9256,5423,1342,16174,16174.0,2094680.0,3.820930781951335,PASS,False,0.02,SAT,0.020461,SAT,0.023906,SAT
uf100-0179.cnf,uf100-430,SAT,SAT,True,0.2397,430,59,79,59,1414,3091,1752,1312,6195,6195.0,693937.0,4.381188118811881,PASS,False,0.03,SAT,0.009657,SAT,0.009821,SAT
uf100-018.cnf,uf100-430,SAT,SAT,True,1.1306,430,365,440,365,8530,18810,11339,1396,31944,31944.0,4288950.0,3.744900351699883,PASS,False,0.03,SAT,0.009242,SAT,0.005919,SAT
uf100-0180.cnf,uf100-430,SAT,SAT,True,0.996,430,311,382,311,7322,16279,9830,1414,27832,27832.0,3822370.0,3.801147227533461,PASS,False,0.02,SAT,0.023047,SAT,0.023168,SAT
uf100-0181.cnf,uf100-430,SAT,SAT,True,0.2962,430,76,131,76,1841,3964,2265,1319,7586,7586.0,879452.0,4.120586637696904,PASS,False,0.03,SAT,0.015426,SAT,0.010615,SAT
uf100-0182.cnf,uf100-430,SAT,SAT,True,0.3075,430,89,135,89,2059,4549,2657,1334,8585,8585.0,1057640.0,4.169499757163671,PASS,False,0.02,SAT,0.011294,SAT,0.020388,SAT
uf100-0183.cnf,uf100-430,SAT,SAT,True,0.9448,430,290,343,290,6998,15557,9342,1390,26558,26558.0,3525140.0,3.795084309802801,PASS,False,0.02,SAT,0.004348,SAT,0.005125,SAT
uf100-0184.cnf,uf100-430,SAT,SAT,True,0.2029,430,43,64,43,1059,2329,1310,1302,4978,4978.0,532985.0,4.700661000944287,PASS,False,0.04,SAT,0.012058,SAT,0.025363,SAT
uf100-0185.cnf,uf100-430,SAT,SAT,True,0.2995,430,78,105,78,1817,3861,2186,1319,7426,7426.0,857025.0,4.086956521739131,PASS,False,0.02,SAT,0.010931,SAT,0.013597,SAT
uf100-0186.cnf,uf100-430,SAT,SAT,True,0.6742,430,203,248,203,5015,11018,6507,1342,19030,19030.0,2587120.0,3.794616151545364,PASS,False,0.03,SAT,0.006407,SAT,0.003973,SAT
uf100-0187.cnf,uf100-430,SAT,SAT,True,0.7993,430,265,317,265,5738,12826,7860,1353,22352,22352.0,3077940.0,3.8954339491111885,PASS,False,0.04,SAT,0.007419,SAT,0.007345,SAT
uf100-0188.cnf,uf100-430,SAT,SAT,True,0.1864,430,44,77,44,1081,2347,1300,1306,4968,4968.0,544033.0,4.595744680851064,PASS,False,0.03,SAT,0.007654,SAT,0.00536,SAT
uf100-0189.cnf,uf100-430,SAT,SAT,True,0.1107,430,12,46,12,388,782,355,1296,2436,2436.0,169103.0,6.278350515463917,PASS,False,0.03,SAT,0.005409,SAT,0.006957,SAT
uf100-019.cnf,uf100-430,SAT,SAT,True,1.3438,430,448,538,448,10130,22390,13633,1427,37980,37980.0,5374150.0,3.749259624876604,PASS,False,0.04,SAT,0.004724,SAT,0.006692,SAT
uf100-0190.cnf,uf100-430,SAT,SAT,True,0.0615,430,1,24,1,108,195,12,1290,1497,1497.0,37662.0,13.86111111111111,PASS,False,0.0,SAT,0.016561,SAT,0.010626,SAT
uf100-0191.cnf,uf100-430,SAT,SAT,True,2.7909,430,926,1102,926,21040,46602,28938,1466,78640,78640.0,11793100.0,3.7376425855513307,PASS,True,0.04,SAT,0.03932,SAT,0.026933,SAT
uf100-0192.cnf,uf100-430,SAT,SAT,True,0.8108,430,243,287,243,5868,12989,7854,1334,22513,22513.0,3118970.0,3.836571233810498,PASS,False,0.03,SAT,0.011692,SAT,0.00268,SAT
uf100-0193.cnf,uf100-430,SAT,SAT,True,0.4296,430,117,144,117,2941,6486,3791,1329,11697,11697.0,1538540.0,3.977218633117987,PASS,False,0.04,SAT,0.006789,SAT,0.010901,SAT
uf100-0194.cnf,uf100-430,SAT,SAT,True,0.8424,430,259,328,259,6316,13826,8280,1385,23797,23797.0,3268650.0,3.7677327422419253,PASS,False,0.03,SAT,0.011992,SAT,0.025438,SAT
uf100-0195.cnf,uf100-430,SAT,SAT,True,0.6683,430,214,257,214,4773,10635,6447,1383,18694,18694.0,2456460.0,3.916614288707312,PASS,False,0.03,SAT,0.009708,SAT,0.006373,SAT
uf100-0196.cnf,uf100-430,SAT,SAT,True,0.4589,430,139,176,139,3214,7029,4119,1335,12578,12578.0,1642340.0,3.9135034225264467,PASS,False,0.03,SAT,0.026794,SAT,0.017396,SAT
uf100-0197.cnf,uf100-430,SAT,SAT,True,1.0039,430,334,393,334,7521,16495,10100,1393,28530,28530.0,3798940.0,3.793378540087754,PASS,False,0.02,SAT,0.012471,SAT,0.004286,SAT
uf100-0198.cnf,uf100-430,SAT,SAT,True,0.6773,430,229,286,229,4748,10624,6559,1364,18835,18835.0,2458230.0,3.966933445661331,PASS,False,0.02,SAT,0.015752,SAT,0.028953,SAT
uf100-0199.cnf,uf100-430,SAT,SAT,True,0.8594,430,279,329,279,6239,13906,8400,1391,23951,23951.0,3355290.0,3.8389164930277286,PASS,False,0.03,SAT,0.014853,SAT,0.014077,SAT
uf100-02.cnf,uf100-430,SAT,SAT,True,0.606,430,183,228,183,4401,9617,5639,1368,16742,16742.0,2213940.0,3.8041354237673257,PASS,False,0.03,SAT,0.017812,SAT,0.009243,SAT
uf100-020.cnf,uf100-430,SAT,SAT,True,0.4148,430,115,142,115,2739,6035,3526,1306,10944,10944.0,1456180.0,3.995618838992333,PASS,False,0.03,SAT,0.032961,SAT,0.022926,SAT
uf100-0200.cnf,uf100-430,SAT,SAT,True,0.8507,430,284,350,284,6333,13943,8462,1386,24126,24126.0,3275560.0,3.809568924680246,PASS,False,0.02,SAT,0.006117,SAT,0.00119,SAT
uf100-0201.cnf,uf100-430,SAT,SAT,True,0.1526,430,30,54,30,747,1615,865,1312,3808,3808.0,366342.0,5.097724230254351,PASS,False,0.02,SAT,0.010746,SAT,0.009456,SAT
uf100-0202.cnf,uf100-430,SAT,SAT,True,1.2621,430,394,446,394,9364,20741,12600,1354,35231,35231.0,4936940.0,3.762387868432294,PASS,False,0.02,SAT,0.021978,SAT,0.036939,SAT
uf100-0203.cnf,uf100-430,SAT,SAT,True,0.6303,430,188,252,188,4381,9507,5602,1345,16601,16601.0,2359490.0,3.7893175074183976,PASS,False,0.02,SAT,0.012359,SAT,0.010336,SAT
uf100-0204.cnf,uf100-430,SAT,SAT,True,0.5955,430,181,225,181,4135,9150,5462,1368,16141,16141.0,2156740.0,3.9035066505441356,PASS,False,0.03,SAT,0.009184,SAT,0.009381,SAT
uf100-0205.cnf,uf100-430,SAT,SAT,True,0.8304,430,233,281,233,6040,13233,7785,1337,22560,22560.0,3152540.0,3.7350993377483444,PASS,False,0.03,SAT,0.017755,SAT,0.02213,SAT
uf100-0206.cnf,uf100-430,SAT,SAT,True,1.4394,430,412,502,412,9957,21843,13179,1395,36956,36956.0,5981850.0,3.7115597067389774,PASS,False,0.04,SAT,0.006606,SAT,0.007893,SAT
uf100-0207.cnf,uf100-430,SAT,SAT,True,0.1885,430,41,61,41,1035,2274,1265,1300,4865,4865.0,537549.0,4.700483091787439,PASS,False,0.03,SAT,0.009085,SAT,0.008931,SAT
uf100-0208.cnf,uf100-430,SAT,SAT,True,0.3365,430,104,155,104,2267,4950,2930,1335,9311,9311.0,1144760.0,4.1071901191001325,PASS,False,0.03,SAT,0.012262,SAT,0.010771,SAT
uf100-0209.cnf,uf100-430,SAT,SAT,True,1.618,430,526,607,526,12154,26862,16205,1529,45109,45109.0,6308930.0,3.7114530195820308,PASS,False,0.04,SAT,0.029565,SAT,0.009981,SAT
uf100-021.cnf,uf100-430,SAT,SAT,True,0.8651,430,249,299,249,6043,13432,8001,1395,22999,22999.0,3385050.0,3.805891113685256,PASS,False,0.03,SAT,0.010853,SAT,0.014789,SAT
uf100-0210.cnf,uf100-430,SAT,SAT,True,2.0259,430,631,733,631,15116,33449,20422,1439,56231,56231.0,7817510.0,3.7199655993649112,PASS,True,0.03,SAT,0.005351,SAT,0.015442,SAT
uf100-0211.cnf,uf100-430,SAT,SAT,True,0.2815,430,65,105,65,1772,3754,2087,1313,7192,7192.0,850209.0,4.058690744920993,PASS,False,0.03,SAT,0.009014,SAT,0.008075,SAT
uf100-0212.cnf,uf100-430,SAT,SAT,True,0.2296,430,59,78,59,1333,2910,1654,1309,5914,5914.0,669885.0,4.436609152288072,PASS,False,0.02,SAT,0.020291,SAT,0.017141,SAT
uf100-0213.cnf,uf100-430,SAT,SAT,True,2.6163,430,842,996,842,19901,43832,27010,1467,73799,73799.0,10931300.0,3.7083061152705894,PASS,True,0.02,SAT,0.011906,SAT,0.027127,SAT
