file,set,expect,got,correct,wall_s,originals,learnts,decisions,conflicts,propagations,hw_bcp,hw_undo,hw_load,hw_cycles,hw_time_ns,sw_time_ns,cyc_per_prop,status,hw_overflow,kissat_cpu_s,kissat_got,minisat2_cpu_s,minisat2_got,glucose_cpu_s,glucose_got
uuf125-069.cnf,UUF125.538.100,UNSAT,UNSAT,True,3.767,538,1089,1253,1090,28283,63054,38860,1732,105709,105709.0,16334200.0,3.737545522045045,PASS,True,0.07,UNSAT,0.036753,SAT,0.046884,UNSAT
uuf125-07.cnf,UUF125.538.100,UNSAT,UNSAT,True,7.4002,538,2016,2292,2017,54749,120248,75226,1642,203657,203657.0,33046800.0,3.7198304991871995,PASS,True,0.05,UNSAT,0.057684,SAT,0.078998,UNSAT
uuf125-070.cnf,UUF125.538.100,UNSAT,UNSAT,True,4.2681,538,1265,1408,1266,31778,70907,44518,1686,120276,120276.0,18686700.0,3.784882623198439,PASS,True,0.03,UNSAT,0.069124,SAT,0.049345,UNSAT
uuf125-071.cnf,UUF125.538.100,UNSAT,UNSAT,True,5.4549,538,1525,1758,1526,40582,89632,55783,1700,151139,151139.0,24823000.0,3.7242866295401904,PASS,True,0.03,UNSAT,0.044931,SAT,0.061866,UNSAT
uuf125-072.cnf,UUF125.538.100,UNSAT,UNSAT,True,3.2943,538,927,1093,928,25057,55195,33671,1720,92361,92361.0,14032100.0,3.686035838288702,PASS,True,0.04,UNSAT,0.031525,SAT,0.035617,UNSAT
uuf125-073.cnf,UUF125.538.100,UNSAT,UNSAT,True,4.6956,538,1283,1487,1284,35610,78672,48366,1712,131723,131723.0,21060700.0,3.699045212019096,PASS,True,0.04,UNSAT,0.053877,SAT,0.067878,UNSAT
uuf125-074.cnf,UUF125.538.100,UNSAT,UNSAT,True,6.3822,538,1837,2061,1838,47016,103927,66204,1700,178320,178320.0,28591700.0,3.7927514037774372,PASS,True,0.04,UNSAT,0.054094,SAT,0.058292,UNSAT
uuf125-075.cnf,UUF125.538.100,UNSAT,UNSAT,True,4.9314,538,1442,1680,1443,36687,81325,51541,1716,138994,138994.0,22380500.0,3.7886444789707525,PASS,True,0.04,UNSAT,0.043188,SAT,0.051656,UNSAT
uuf125-076.cnf,UUF125.538.100,UNSAT,UNSAT,True,5.4047,538,1577,1813,1578,40248,88951,56147,1705,151598,151598.0,24432700.0,3.766597097992447,PASS,True,0.04,UNSAT,0.04911,SAT,0.054684,UNSAT
uuf125-077.cnf,UUF125.538.100,UNSAT,UNSAT,True,4.1525,538,1181,1323,1182,31163,69531,42809,1703,116338,116338.0,18314300.0,3.733209254564708,PASS,True,0.04,UNSAT,0.057228,SAT,0.052197,UNSAT
