file,set,expect,got,correct,wall_s,originals,learnts,decisions,conflicts,propagations,hw_bcp,hw_undo,hw_load,hw_cycles,hw_time_ns,sw_time_ns,cyc_per_prop,status,hw_overflow,kissat_cpu_s,kissat_got,minisat2_cpu_s,minisat2_got,glucose_cpu_s,glucose_got
uuf175-021.cnf,UUF175.753.100,UNSAT,UNSAT,True,39.4019,753,7522,8642,7523,238980,521235,343049,2298,921004,921004.0,153262000.0,3.8538957234915054,PASS,True,,,0.225294,SAT,0.54153,UNSAT
uuf175-022.cnf,UUF175.753.100,UNSAT,UNSAT,True,41.8659,753,7974,9048,7975,257397,555106,369012,2280,993610,993610.0,164765000.0,3.8602237011309377,PASS,True,,,0.336631,SAT,0.557832,UNSAT
uuf175-023.cnf,UUF175.753.100,UNSAT,UNSAT,True,52.4349,753,9561,10697,9562,293938,638136,435010,2304,1161198,1161200.0,189446000.0,3.950486156944662,PASS,True,,,0.239569,SAT,0.353851,UNSAT
uuf175-024.cnf,UUF175.753.100,UNSAT,UNSAT,True,84.7242,753,12543,14227,12544,394901,847041,588641,2326,1571958,1571960.0,269258000.0,3.9806381852666872,PASS,True,,,0.453365,SAT,0.520304,UNSAT
uuf175-025.cnf,UUF175.753.100,UNSAT,UNSAT,True,29.9736,753,6299,7169,6300,190651,418475,278306,2307,743175,743175.0,125769000.0,3.8980912767307805,PASS,True,,,0.215458,SAT,0.249695,UNSAT
uuf175-026.cnf,UUF175.753.100,UNSAT,UNSAT,True,47.8202,753,8741,10005,8742,267799,584303,397143,2304,1060356,1060360.0,180775000.0,3.959521880216132,PASS,True,,,0.259442,SAT,0.402226,UNSAT
uuf175-027.cnf,UUF175.753.100,UNSAT,UNSAT,True,70.8441,753,11130,12839,11131,341650,740676,503569,2314,1342904,1342900.0,235745000.0,3.930642470364408,PASS,True,,,0.370319,SAT,0.642561,UNSAT
uuf175-028.cnf,UUF175.753.100,UNSAT,UNSAT,True,39.7911,753,7913,8991,7914,245531,529153,356517,2319,954691,954691.0,160473000.0,3.8882707275252413,PASS,True,,,0.262638,SAT,0.674135,UNSAT
uuf175-029.cnf,UUF175.753.100,UNSAT,UNSAT,True,37.6882,753,7313,8423,7314,235342,508558,334769,2289,901029,901029.0,151311000.0,3.8285941310943223,PASS,True,,,0.319984,SAT,0.413409,UNSAT
uuf175-03.cnf,UUF175.753.100,UNSAT,UNSAT,True,41.9848,753,7781,8900,7782,251297,549879,361457,2294,969613,969613.0,163390000.0,3.858434442114311,PASS,True,,,0.335177,SAT,0.483327,UNSAT
uuf175-030.cnf,UUF175.753.100,UNSAT,UNSAT,True,27.6811,753,5727,6521,5728,185155,403343,259815,2311,700488,700488.0,115739000.0,3.7832518700548188,PASS,True,,,0.174915,SAT,0.329262,UNSAT
uuf175-031.cnf,UUF175.753.100,UNSAT,UNSAT,True,41.3539,753,8085,9203,8086,245176,531908,355636,2290,951892,951892.0,161546000.0,3.882484419355891,PASS,True,,,0.21908,SAT,0.241817,UNSAT
uuf175-032.cnf,UUF175.753.100,UNSAT,,,120.0106,,,,,,,,,,,,,TIMEOUT,True,,,0.774555,SAT,0.974464,UNSAT
uuf175-033.cnf,UUF175.753.100,UNSAT,UNSAT,True,107.6573,753,14399,16582,14400,444177,958214,666567,2286,1773125,1773120.0,315906000.0,3.9919333959209955,PASS,True,,,0.290569,SAT,1.246,UNSAT
uuf175-034.cnf,UUF175.753.100,UNSAT,UNSAT,True,32.5857,753,6536,7492,6537,208330,454078,298800,2313,803218,803218.0,131601000.0,3.85550808812941,PASS,True,,,0.262966,SAT,0.432128,UNSAT
uuf175-035.cnf,UUF175.753.100,UNSAT,UNSAT,True,42.572,753,7913,9143,7914,254212,551159,362823,2317,975037,975037.0,161076000.0,3.8355270404229542,PASS,True,,,0.362199,SAT,0.436581,UNSAT
uuf175-036.cnf,UUF175.753.100,UNSAT,UNSAT,True,49.5179,753,9023,10285,9024,281694,608439,411567,2293,1100539,1100540.0,184631000.0,3.9068599260190133,PASS,True,,,0.378005,SAT,0.606738,UNSAT
uuf175-037.cnf,UUF175.753.100,UNSAT,UNSAT,True,45.9109,753,8582,9605,8583,266421,581559,389136,2311,1040569,1040570.0,178532000.0,3.9057319055179582,PASS,True,,,0.300316,SAT,0.446766,UNSAT
uuf175-038.cnf,UUF175.753.100,UNSAT,UNSAT,True,29.5957,753,6151,7042,6152,190213,416199,273641,2287,733496,733496.0,118974000.0,3.856182279865204,PASS,True,,,0.266536,SAT,0.320436,UNSAT
uuf175-039.cnf,UUF175.753.100,UNSAT,UNSAT,True,76.1525,753,12009,13567,12010,364866,783042,543246,2310,1448383,1448380.0,253103000.0,3.9696299463364633,PASS,True,,,0.340522,SAT,0.519794,UNSAT
uuf175-04.cnf,UUF175.753.100,UNSAT,UNSAT,True,41.8309,753,8017,9203,8018,250008,541402,360686,2300,968393,968393.0,164379000.0,3.873448049662411,PASS,True,,,0.282549,SAT,0.433366,UNSAT
uuf175-040.cnf,UUF175.753.100,UNSAT,UNSAT,True,38.051,753,7340,8291,7341,236780,516918,338766,2305,910525,910525.0,151408000.0,3.845447250612383,PASS,True,,,0.416057,SAT,0.334512,UNSAT
uuf175-041.cnf,UUF175.753.100,UNSAT,UNSAT,True,18.1801,753,4388,5025,4389,125213,274373,180692,2313,484323,484323.0,81341500.0,3.8679929400301885,PASS,True,,,0.140451,SAT,0.137551,UNSAT
uuf175-042.cnf,UUF175.753.100,UNSAT,,,120.0062,,,,,,,,,,,,,TIMEOUT,True,,,1.2821,SAT,2.0667,UNSAT
uuf175-043.cnf,UUF175.753.100,UNSAT,UNSAT,True,65.8014,753,10380,11915,10381,328742,712381,475891,2312,1274466,1274470.0,223394000.0,3.876797001904229,PASS,True,,,0.311338,SAT,1.00983,UNSAT
uuf175-044.cnf,UUF175.753.100,UNSAT,UNSAT,True,28.5501,753,5916,6713,5917,189813,412859,268057,2322,722973,722973.0,118624000.0,3.8088697823647486,PASS,True,,,0.170473,SAT,0.296016,UNSAT
uuf175-045.cnf,UUF175.753.100,UNSAT,UNSAT,True,26.1115,753,5272,6103,5273,173792,378900,241690,2313,653495,653495.0,108196000.0,3.760213358497514,PASS,True,,,0.233908,SAT,0.279779,UNSAT
uuf175-046.cnf,UUF175.753.100,UNSAT,UNSAT,True,68.0472,753,11093,12519,11094,345065,744492,508498,2309,1360440,1360440.0,232975000.0,3.9425615463753205,PASS,True,,,0.423002,SAT,1.06146,UNSAT
uuf175-047.cnf,UUF175.753.100,UNSAT,UNSAT,True,66.3857,753,10645,12275,10646,348526,750321,497611,2293,1340324,1340320.0,231498000.0,3.8456930042521935,PASS,True,,,0.781725,SAT,0.710073,UNSAT
uuf175-048.cnf,UUF175.753.100,UNSAT,UNSAT,True,75.5187,753,11411,12977,11412,364001,788442,534327,2299,1429557,1429560.0,247592000.0,3.927343606198884,PASS,True,,,0.548411,SAT,0.77006,UNSAT
uuf175-049.cnf,UUF175.753.100,UNSAT,UNSAT,True,84.8319,753,12237,13896,12238,399290,853429,579496,2314,1554375,1554380.0,265529000.0,3.8928473039645373,PASS,True,,,0.454155,SAT,0.526792,UNSAT
uuf175-05.cnf,UUF175.753.100,UNSAT,UNSAT,True,83.4852,753,12347,14119,12348,369494,798105,562926,2299,1493171,1493170.0,247358000.0,4.041123807152484,PASS,True,,,0.376231,SAT,0.540795,UNSAT
uuf175-050.cnf,UUF175.753.100,UNSAT,,,120.005,,,,,,,,,,,,,TIMEOUT,True,,,0.887385,SAT,1.32714,UNSAT
uuf175-051.cnf,UUF175.753.100,UNSAT,UNSAT,True,21.6127,753,4662,5285,4663,150376,325688,210774,2315,569852,569852.0,92735900.0,3.7895142841942864,PASS,True,,,0.173609,SAT,0.41297,UNSAT
uuf175-052.cnf,UUF175.753.100,UNSAT,UNSAT,True,40.0097,753,7670,8972,7671,239554,516785,348706,2299,935395,935395.0,153952000.0,3.904735466742363,PASS,True,,,0.336563,SAT,0.905807,UNSAT
uuf175-053.cnf,UUF175.753.100,UNSAT,UNSAT,True,42.6188,753,8096,9350,8097,259574,560530,373571,2304,1003204,1003200.0,167064000.0,3.864809264410149,PASS,True,,,0.418428,SAT,0.740632,UNSAT
uuf175-054.cnf,UUF175.753.100,UNSAT,UNSAT,True,79.2318,753,11770,13442,11771,382658,831171,555125,2296,1487745,1487740.0,257885000.0,3.887923419868394,PASS,True,,,0.513269,SAT,0.46532,UNSAT
uuf175-055.cnf,UUF175.753.100,UNSAT,UNSAT,True,73.6316,753,11519,13058,11520,359942,776464,532364,2296,1422283,1422280.0,247508000.0,3.951422729217485,PASS,True,,,0.488497,SAT,0.771259,UNSAT
uuf175-056.cnf,UUF175.753.100,UNSAT,UNSAT,True,49.4172,753,8891,10376,8892,290040,624686,411781,2310,1109507,1109510.0,184452000.0,3.825358571231554,PASS,True,,,0.455002,SAT,0.98781,UNSAT
uuf175-057.cnf,UUF175.753.100,UNSAT,UNSAT,True,52.9885,753,9397,10652,9398,302059,652535,437743,2309,1174494,1174490.0,194871000.0,3.8882933466640623,PASS,True,,,0.466808,SAT,0.507958,UNSAT
uuf175-058.cnf,UUF175.753.100,UNSAT,UNSAT,True,23.9833,753,5086,5843,5087,162884,356080,230133,2320,620328,620328.0,100727000.0,3.8084035264359914,PASS,True,,,0.264729,SAT,0.359733,UNSAT
uuf175-059.cnf,UUF175.753.100,UNSAT,UNSAT,True,66.7783,753,10890,12579,10891,342348,741246,499190,2290,1334261,1334260.0,231532000.0,3.8973821958942363,PASS,True,,,0.282181,SAT,0.697048,UNSAT
uuf175-06.cnf,UUF175.753.100,UNSAT,UNSAT,True,45.8294,753,8575,9875,8576,273229,591306,391860,2302,1053771,1053770.0,178651000.0,3.8567318988833543,PASS,True,,,0.517803,SAT,1.05703,UNSAT
uuf175-060.cnf,UUF175.753.100,UNSAT,UNSAT,True,118.2443,753,15458,17452,15459,463737,997936,704746,2272,1868867,1868870.0,330194000.0,4.030014857559349,PASS,True,,,0.536026,SAT,1.22319,UNSAT
uuf175-061.cnf,UUF175.753.100,UNSAT,UNSAT,True,28.4639,753,5945,6722,5946,186980,404452,267273,2318,719047,719047.0,114462000.0,3.8455824152315756,PASS,True,,,0.157271,SAT,0.232453,UNSAT
uuf175-062.cnf,UUF175.753.100,UNSAT,UNSAT,True,52.6756,753,9169,10670,9170,290753,629021,417741,2318,1122198,1122200.0,191797000.0,3.859626555873886,PASS,True,,,0.439997,SAT,0.508472,UNSAT
uuf175-063.cnf,UUF175.753.100,UNSAT,UNSAT,True,38.9647,753,7270,8259,7271,233165,505894,333606,2295,896921,896921.0,151683000.0,3.846722278214998,PASS,True,,,0.259597,SAT,0.580921,UNSAT
uuf175-064.cnf,UUF175.753.100,UNSAT,UNSAT,True,46.344,753,8408,9704,8409,277024,597605,396745,2311,1069229,1069230.0,176941000.0,3.8596980767009357,PASS,True,,,0.234336,SAT,0.449991,UNSAT
uuf175-065.cnf,UUF175.753.100,UNSAT,UNSAT,True,29.5053,753,6151,7027,6152,193136,420138,276471,2324,743639,743639.0,121241000.0,3.8503386214895206,PASS,True,,,0.296574,SAT,0.553749,UNSAT
uuf175-066.cnf,UUF175.753.100,UNSAT,UNSAT,True,40.1356,753,7547,8779,7548,244156,527415,350224,2293,942173,942173.0,155070000.0,3.858897590065368,PASS,True,,,0.385318,SAT,0.479902,UNSAT
uuf175-067.cnf,UUF175.753.100,UNSAT,UNSAT,True,39.5831,753,7595,8779,7596,242436,525985,348981,2334,936531,936531.0,156766000.0,3.8630030193535614,PASS,True,,,0.323912,SAT,0.53875,UNSAT
uuf175-068.cnf,UUF175.753.100,UNSAT,UNSAT,True,48.429,753,8644,9764,8645,281457,609155,402651,2318,1083927,1083930.0,184188000.0,3.851128236284761,PASS,True,,,0.320438,SAT,0.543858,UNSAT
uuf175-069.cnf,UUF175.753.100,UNSAT,UNSAT,True,33.0212,753,6759,7735,6760,211015,458655,302670,2316,813554,813554.0,136298000.0,3.855432078288273,PASS,True,,,0.319151,SAT,0.316286,UNSAT
uuf175-07.cnf,UUF175.753.100,UNSAT,UNSAT,True,39.2815,753,7642,8777,7643,240533,525218,347379,2320,931728,931728.0,155462000.0,3.87359738580569,PASS,True,,,0.420349,SAT,0.519162,UNSAT
uuf175-070.cnf,UUF175.753.100,UNSAT,UNSAT,True,86.2981,753,12473,14385,12474,390641,840910,583297,2308,1553510,1553510.0,266994000.0,3.9768227093418256,PASS,True,,,0.374332,SAT,1.01829,UNSAT
uuf175-071.cnf,UUF175.753.100,UNSAT,UNSAT,True,44.553,753,8387,9648,8388,258702,564462,377474,2288,1009433,1009430.0,168785000.0,3.901914171517808,PASS,True,,,0.304154,SAT,0.50129,UNSAT
uuf175-072.cnf,UUF175.753.100,UNSAT,UNSAT,True,40.5348,753,7468,8626,7469,238243,516127,341215,2296,916025,916025.0,157611000.0,3.8449188433658072,PASS,True,,,0.377987,SAT,1.25735,UNSAT
uuf175-073.cnf,UUF175.753.100,UNSAT,UNSAT,True,50.7981,753,8972,10392,8973,288967,626102,418858,2319,1123210,1123210.0,188681000.0,3.886983634809511,PASS,True,,,0.541194,SAT,0.901318,UNSAT
uuf175-074.cnf,UUF175.753.100,UNSAT,UNSAT,True,40.4327,753,7639,8727,7640,249896,542623,356469,2315,959528,959528.0,160793000.0,3.8397093190767357,PASS,True,,,0.382559,SAT,1.0983,UNSAT
uuf175-075.cnf,UUF175.753.100,UNSAT,UNSAT,True,87.7391,753,12496,14326,12497,391895,846535,579141,2295,1546379,1546380.0,275751000.0,3.9459013256101763,PASS,True,,,0.369997,SAT,0.509094,UNSAT
uuf175-076.cnf,UUF175.753.100,UNSAT,UNSAT,True,54.4035,753,9427,10901,9428,292642,633940,430201,2319,1151221,1151220.0,202268000.0,3.9338885054093398,PASS,True,,,0.302998,SAT,0.434908,UNSAT
uuf175-077.cnf,UUF175.753.100,UNSAT,UNSAT,True,30.8701,753,6303,7185,6304,201951,438793,285264,2284,769280,769280.0,124957000.0,3.809240855455036,PASS,True,,,0.160884,SAT,0.239826,UNSAT
uuf175-078.cnf,UUF175.753.100,UNSAT,UNSAT,True,58.3724,753,10032,11422,10033,323371,695885,465262,2336,1250282,1250280.0,217040000.0,3.8664011305899417,PASS,True,,,0.421269,SAT,0.584399,UNSAT
uuf175-079.cnf,UUF175.753.100,UNSAT,UNSAT,True,50.5379,753,9291,10554,9292,292221,624985,425301,2303,1141143,1141140.0,188708000.0,3.905068424240558,PASS,True,,,0.247082,SAT,0.383375,UNSAT
uuf175-08.cnf,UUF175.753.100,UNSAT,UNSAT,True,65.4743,753,10393,11983,10394,330014,711906,481999,2295,1291047,1291050.0,218467000.0,3.912097668583757,PASS,True,,,0.481592,SAT,0.805968,UNSAT
uuf175-080.cnf,UUF175.753.100,UNSAT,UNSAT,True,31.0202,753,6410,7352,6411,197758,429634,283648,2307,762131,762131.0,126925000.0,3.8538567339880054,PASS,True,,,0.30338,SAT,0.300672,UNSAT
uuf175-081.cnf,UUF175.753.100,UNSAT,UNSAT,True,76.8922,753,12243,13721,12244,360319,776643,547794,2301,1451990,1451990.0,251543000.0,4.029734762807402,PASS,True,,,0.330911,SAT,0.326079,UNSAT
uuf175-082.cnf,UUF175.753.100,UNSAT,,,120.0083,,,,,,,,,,,,,TIMEOUT,True,,,0.426619,SAT,0.841536,UNSAT
uuf175-083.cnf,UUF175.753.100,UNSAT,UNSAT,True,116.4098,753,15090,17180,15091,470937,1009760,701774,2318,1871979,1871980.0,334601000.0,3.97500939616127,PASS,True,,,0.428909,SAT,0.945375,UNSAT
uuf175-084.cnf,UUF175.753.100,UNSAT,UNSAT,True,60.5103,753,10030,11475,10031,326010,704905,470667,2299,1264090,1264090.0,212553000.0,3.8774577466948865,PASS,True,,,0.429268,SAT,1.33746,UNSAT
uuf175-085.cnf,UUF175.753.100,UNSAT,UNSAT,True,38.1214,753,7385,8655,7386,232206,505766,334015,2335,896364,896364.0,148294000.0,3.8602103304824165,PASS,True,,,0.332082,SAT,0.487834,UNSAT
uuf175-086.cnf,UUF175.753.100,UNSAT,UNSAT,True,17.739,753,3940,4531,3941,122529,269133,173097,2327,466668,466668.0,77957300.0,3.808633058296403,PASS,True,,,0.122379,SAT,0.166466,UNSAT
uuf175-087.cnf,UUF175.753.100,UNSAT,UNSAT,True,39.7755,753,7853,9022,7854,240222,526886,350137,2323,935885,935885.0,155551000.0,3.895917110006577,PASS,True,,,0.252571,SAT,0.381807,UNSAT
uuf175-088.cnf,UUF175.753.100,UNSAT,UNSAT,True,67.6158,753,11110,12611,11111,341018,738763,501093,2304,1337864,1337860.0,232678000.0,3.9231477517315803,PASS,True,,,0.298423,SAT,0.83347,UNSAT
uuf175-089.cnf,UUF175.753.100,UNSAT,UNSAT,True,17.691,753,3747,4281,3748,126080,274095,171275,2298,466258,466258.0,76415100.0,3.69811230964467,PASS,True,,,0.210332,SAT,0.363153,UNSAT
uuf175-09.cnf,UUF175.753.100,UNSAT,UNSAT,True,35.2827,753,6890,7919,6891,222155,481628,313933,2328,845685,845685.0,143964000.0,3.8067340370462066,PASS,True,,,0.284185,SAT,0.463544,UNSAT
uuf175-090.cnf,UUF175.753.100,UNSAT,UNSAT,True,47.0459,753,8766,9899,8767,268589,580046,393394,2285,1051006,1051010.0,175030000.0,3.913064198459356,PASS,True,,,0.244682,SAT,0.437485,UNSAT
uuf175-091.cnf,UUF175.753.100,UNSAT,UNSAT,True,22.7341,753,4782,5455,4783,155430,340673,218455,2304,590704,590704.0,95660400.0,3.8004503635076885,PASS,True,,,0.251919,SAT,0.295244,UNSAT
uuf175-092.cnf,UUF175.753.100,UNSAT,UNSAT,True,40.3357,753,7685,8732,7686,244229,532435,351203,2286,942234,942234.0,159123000.0,3.8579939319245464,PASS,True,,,0.275731,SAT,0.600078,UNSAT
uuf175-093.cnf,UUF175.753.100,UNSAT,UNSAT,True,54.5891,753,9469,10899,9470,296494,644607,431427,2309,1155061,1155060.0,204447000.0,3.8957314481911944,PASS,True,,,0.468255,SAT,0.439387,UNSAT
uuf175-094.cnf,UUF175.753.100,UNSAT,UNSAT,True,47.1761,753,8809,10041,8810,269362,586145,397443,2311,1061333,1061330.0,176134000.0,3.940173446885604,PASS,True,,,0.398432,SAT,0.784918,UNSAT
uuf175-095.cnf,UUF175.753.100,UNSAT,UNSAT,True,38.6329,753,7276,8343,7277,247287,532528,342719,2323,929396,929396.0,155129000.0,3.758369829388524,PASS,True,,,0.34876,SAT,0.463584,UNSAT
uuf175-096.cnf,UUF175.753.100,UNSAT,UNSAT,True,46.0885,753,8247,9568,8248,272222,587037,384547,2323,1038202,1038200.0,174714000.0,3.813806378617452,PASS,True,,,0.271727,SAT,1.34852,UNSAT
uuf175-097.cnf,UUF175.753.100,UNSAT,UNSAT,True,18.3592,753,4241,4892,4242,128218,280859,182622,2316,490632,490632.0,80106000.0,3.82654541484035,PASS,True,,,0.106997,SAT,0.182263,UNSAT
uuf175-098.cnf,UUF175.753.100,UNSAT,UNSAT,True,28.4427,753,5712,6587,5713,187342,405643,261946,2305,708831,708831.0,115769000.0,3.78362033073203,PASS,True,,,0.228112,SAT,0.286309,UNSAT
uuf175-099.cnf,UUF175.753.100,UNSAT,UNSAT,True,27.7343,753,5677,6562,5678,185307,400561,261098,2316,705249,705249.0,116547000.0,3.8058411177127685,PASS,True,,,0.235721,SAT,0.413652,UNSAT
