file,set,expect,got,correct,wall_s,originals,learnts,decisions,conflicts,propagations,hw_bcp,hw_undo,hw_load,hw_cycles,hw_time_ns,sw_time_ns,cyc_per_prop,status,hw_overflow,kissat_cpu_s,kissat_got,minisat2_cpu_s,minisat2_got,glucose_cpu_s,glucose_got
uuf75-045.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.2845,325,95,110,96,1734,3890,2350,1089,7368,7368.0,896076.0,4.249134948096886,PASS,False,0.01,UNSAT,0.009609,SAT,0.006262,UNSAT
uuf75-046.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.3844,325,144,176,145,2422,5362,3326,1084,9885,9885.0,1313110.0,4.081337737407101,PASS,False,0.03,UNSAT,0.014249,SAT,0.011124,UNSAT
uuf75-047.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.64,325,242,274,243,4247,9549,5939,1170,16820,16820.0,2378730.0,3.9604426654108784,PASS,False,0.02,UNSAT,0.011678,SAT,0.009031,UNSAT
uuf75-048.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.608,325,240,284,241,4317,9755,6105,1167,17209,17209.0,2258460.0,3.986333101690989,PASS,False,0.03,UNSAT,0.012817,SAT,0.010502,UNSAT
uuf75-049.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.6501,325,235,260,236,4534,10127,6250,1077,17675,17675.0,2307150.0,3.8983237759153067,PASS,False,0.03,UNSAT,0.017156,SAT,0.012058,UNSAT
uuf75-05.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.5935,325,229,265,230,4007,9013,5613,1146,15934,15934.0,2108040.0,3.9765410531569754,PASS,False,0.03,UNSAT,0.006975,SAT,0.007239,UNSAT
uuf75-050.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.6165,325,216,253,217,4434,9783,5892,1122,16941,16941.0,2304590.0,3.820703653585927,PASS,False,0.03,UNSAT,0.020241,SAT,0.018868,UNSAT
uuf75-051.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.4223,325,161,188,162,2925,6574,4029,1137,11798,11798.0,1566380.0,4.033504273504273,PASS,False,0.03,UNSAT,0.004927,SAT,0.008366,UNSAT
uuf75-052.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.3309,325,114,126,115,2179,4899,2993,1089,9047,9047.0,1140240.0,4.151904543368517,PASS,False,0.03,UNSAT,0.009596,SAT,0.006945,UNSAT
uuf75-053.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.2898,325,106,127,107,1915,4212,2542,1120,7912,7912.0,982735.0,4.131592689295039,PASS,False,0.01,UNSAT,0.008772,SAT,0.010471,UNSAT
uuf75-054.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.6273,325,248,281,249,4302,9623,6019,1123,16999,16999.0,2208360.0,3.9514179451417943,PASS,False,0.03,UNSAT,0.012511,SAT,0.003983,UNSAT
uuf75-055.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.4646,325,183,211,184,3136,6998,4330,1143,12597,12597.0,1696430.0,4.016900510204081,PASS,False,0.02,UNSAT,0.012095,SAT,0.010997,UNSAT
uuf75-056.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.4293,325,158,202,159,2908,6391,3899,1107,11492,11492.0,1546890.0,3.951856946354883,PASS,False,0.03,UNSAT,0.012415,SAT,0.010897,UNSAT
uuf75-057.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.691,325,249,294,250,4974,11052,6741,1172,19151,19151.0,2615290.0,3.8502211499798955,PASS,False,0.02,UNSAT,0.017544,SAT,0.016726,UNSAT
uuf75-058.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.5035,325,194,233,195,3315,7350,4526,1133,13126,13126.0,1732090.0,3.959577677224736,PASS,False,0.02,UNSAT,0.012511,SAT,0.002952,UNSAT
uuf75-059.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.6925,325,275,294,276,4912,10970,6804,1164,19183,19183.0,2643270.0,3.905333876221498,PASS,False,0.05,UNSAT,0.014468,SAT,0.011544,UNSAT
uuf75-06.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.5799,325,238,259,239,4125,9340,5844,1150,16522,16522.0,2180220.0,4.005333333333334,PASS,False,0.02,UNSAT,0.017969,SAT,0.01504,UNSAT
uuf75-060.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.4057,325,149,170,150,2708,5989,3640,1098,10828,10828.0,1467960.0,3.998522895125554,PASS,False,0.02,UNSAT,0.01123,SAT,0.008991,UNSAT
uuf75-061.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.6897,325,269,297,270,4876,10741,6631,1099,18741,18741.0,2507510.0,3.843519278096801,PASS,False,0.03,UNSAT,0.013043,SAT,0.011362,UNSAT
uuf75-062.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.5768,325,191,226,192,3906,8659,5252,1128,15173,15173.0,2059820.0,3.884536610343062,PASS,False,0.03,UNSAT,0.009214,SAT,0.009443,UNSAT
uuf75-063.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.6203,325,237,262,238,4262,9541,5940,1135,16810,16810.0,2264300.0,3.9441576724542466,PASS,False,0.03,UNSAT,0.010352,SAT,0.010151,UNSAT
uuf75-064.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.3049,325,106,121,107,1688,3818,2369,1105,7336,7336.0,1025570.0,4.345971563981043,PASS,False,0.02,UNSAT,0.011847,SAT,0.009839,UNSAT
uuf75-065.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.3927,325,138,160,139,2745,6066,3681,1091,10931,10931.0,1393770.0,3.9821493624772315,PASS,False,0.02,UNSAT,0.008823,SAT,0.006305,UNSAT
uuf75-066.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.5933,325,223,257,224,4039,8910,5466,1158,15721,15721.0,2111370.0,3.892300074275811,PASS,False,0.03,UNSAT,0.012434,SAT,0.012636,UNSAT
uuf75-067.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.4402,325,172,191,173,2993,6614,4105,1096,11957,11957.0,1559730.0,3.994988306047444,PASS,False,0.03,UNSAT,0.013625,SAT,0.013225,UNSAT
uuf75-068.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.761,325,291,346,292,5387,11953,7417,1171,20817,20817.0,2900180.0,3.864302951550028,PASS,False,0.04,UNSAT,0.014992,SAT,0.014758,UNSAT
uuf75-069.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.5003,325,174,204,175,3427,7593,4586,1150,13422,13422.0,1755360.0,3.9165450831631166,PASS,False,0.03,UNSAT,0.012459,SAT,0.014485,UNSAT
uuf75-07.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.5277,325,199,239,200,3486,7917,4983,1121,14189,14189.0,1889250.0,4.070281124497992,PASS,False,0.02,UNSAT,0.009415,SAT,0.003377,UNSAT
uuf75-070.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.3795,325,134,159,135,2361,5338,3313,1077,9810,9810.0,1291350.0,4.155019059720457,PASS,False,0.02,UNSAT,0.011101,SAT,0.009303,UNSAT
uuf75-071.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.6343,325,262,301,263,4438,9879,6207,1143,17484,17484.0,2372710.0,3.939612438035151,PASS,False,0.03,UNSAT,0.013349,SAT,0.009677,UNSAT
uuf75-072.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.7921,325,312,362,313,5599,12605,7920,1155,21970,21970.0,3066150.0,3.9239149848187176,PASS,False,0.03,UNSAT,0.013701,SAT,0.011824,UNSAT
uuf75-073.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.5513,325,219,247,220,3920,8636,5347,1123,15324,15324.0,2115510.0,3.909183673469388,PASS,False,0.04,UNSAT,0.014438,SAT,0.012195,UNSAT
uuf75-074.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.448,325,179,215,180,2906,6539,4104,1141,11914,11914.0,1548300.0,4.0997935306262905,PASS,False,0.02,UNSAT,0.012031,SAT,0.010299,UNSAT
uuf75-075.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.8015,325,299,338,300,5610,12581,7806,1174,21819,21819.0,2952430.0,3.8893048128342245,PASS,False,0.03,UNSAT,0.01589,SAT,0.012828,UNSAT
uuf75-076.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.4095,325,155,189,156,2507,5640,3538,1103,10410,10410.0,1395780.0,4.1523733546071,PASS,False,0.03,UNSAT,0.013591,SAT,0.010451,UNSAT
uuf75-077.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.3267,325,116,135,117,2106,4713,2891,1096,8769,8769.0,1109890.0,4.163817663817664,PASS,False,0.03,UNSAT,0.008288,SAT,0.007218,UNSAT
uuf75-078.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.4289,325,169,189,170,2967,6708,4174,1114,12108,12108.0,1644390.0,4.080889787664307,PASS,False,0.01,UNSAT,0.009143,SAT,0.010283,UNSAT
uuf75-079.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.5044,325,184,217,185,3424,7664,4698,1110,13560,13560.0,1850620.0,3.960280373831776,PASS,False,0.03,UNSAT,0.012705,SAT,0.012921,UNSAT
uuf75-08.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.4281,325,151,186,152,2723,6073,3722,1096,10960,10960.0,1450280.0,4.0249724568490635,PASS,False,0.02,UNSAT,0.013326,SAT,0.011746,UNSAT
uuf75-080.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.4543,325,177,202,178,3097,7014,4354,1117,12593,12593.0,1641900.0,4.066193090087181,PASS,False,0.02,UNSAT,0.011331,SAT,0.012696,UNSAT
uuf75-081.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.7588,325,300,340,301,5371,11929,7464,1199,20908,20908.0,2875510.0,3.892757400856451,PASS,False,0.03,UNSAT,0.014142,SAT,0.016108,UNSAT
uuf75-082.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.2863,325,91,106,92,1678,3766,2291,1085,7182,7182.0,904774.0,4.2800953516090585,PASS,False,0.02,UNSAT,0.007574,SAT,0.007307,UNSAT
uuf75-083.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.5395,325,216,261,217,3604,8185,5158,1135,14642,14642.0,1943620.0,4.062708102108768,PASS,False,0.02,UNSAT,0.01096,SAT,0.008184,UNSAT
uuf75-084.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.6051,325,230,272,231,4320,9578,5989,1111,16941,16941.0,2251860.0,3.921527777777778,PASS,False,0.05,UNSAT,0.017973,SAT,0.016166,UNSAT
uuf75-085.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.4865,325,183,224,184,2968,6672,4158,1161,12090,12090.0,1731740.0,4.07345013477089,PASS,False,0.02,UNSAT,0.013021,SAT,0.011961,UNSAT
uuf75-086.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.5223,325,192,214,193,3543,7956,4930,1086,14141,14141.0,1941680.0,3.9912503528083545,PASS,False,0.02,UNSAT,0.011144,SAT,0.01127,UNSAT
uuf75-087.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.5699,325,223,257,224,4144,9104,5514,1148,15880,15880.0,2226550.0,3.832046332046332,PASS,False,0.03,UNSAT,0.012855,SAT,0.013641,UNSAT
uuf75-088.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.4369,325,155,178,156,2767,6108,3785,1131,11152,11152.0,1475410.0,4.030357788218287,PASS,False,0.03,UNSAT,0.009906,SAT,0.008975,UNSAT
uuf75-089.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.475,325,175,195,176,3186,7088,4342,1122,12671,12671.0,1706500.0,3.977087256748274,PASS,False,0.03,UNSAT,0.010724,SAT,0.012749,UNSAT
uuf75-09.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.2478,325,84,93,85,1551,3458,2093,1061,6646,6646.0,830715.0,4.284977433913604,PASS,False,0.02,UNSAT,0.007895,SAT,0.008139,UNSAT
uuf75-090.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.3621,325,121,137,122,2273,5186,3216,1140,9613,9613.0,1181000.0,4.2292124945006595,PASS,False,0.01,UNSAT,0.010527,SAT,0.007867,UNSAT
uuf75-091.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.2966,325,103,114,104,1838,4083,2485,1086,7701,7701.0,967596.0,4.189880304678999,PASS,False,0.01,UNSAT,0.008916,SAT,0.005923,UNSAT
uuf75-092.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.4662,325,172,187,173,3106,6902,4253,1095,12400,12400.0,1647620.0,3.992273019961365,PASS,False,0.03,UNSAT,0.009283,SAT,0.002587,UNSAT
uuf75-093.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.3069,325,112,123,113,1978,4414,2676,1087,8228,8228.0,1040680.0,4.1597573306370075,PASS,False,0.03,UNSAT,0.008962,SAT,0.00835,UNSAT
uuf75-094.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.7009,325,282,325,283,5021,11208,6976,1185,19605,19605.0,2683710.0,3.904600677155945,PASS,False,0.03,UNSAT,0.016617,SAT,0.013784,UNSAT
uuf75-095.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.5453,325,219,251,220,3858,8617,5375,1164,15348,15348.0,2058510.0,3.978227060653188,PASS,False,0.04,UNSAT,0.013985,SAT,0.010554,UNSAT
uuf75-096.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.3466,325,117,131,118,2013,4582,2814,1072,8514,8514.0,1214730.0,4.229508196721311,PASS,False,0.04,UNSAT,0.006307,SAT,0.009129,UNSAT
uuf75-097.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.5574,325,229,268,230,3940,8841,5564,1156,15784,15784.0,2076300.0,4.006091370558376,PASS,False,0.01,UNSAT,0.0102,SAT,0.00911,UNSAT
uuf75-098.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.1381,325,50,61,51,802,1822,1106,1046,3981,3981.0,427735.0,4.9638403990024935,PASS,False,0.01,UNSAT,0.004793,SAT,0.006556,UNSAT
uuf75-099.cnf,UUF75.325.100,UNSAT,UNSAT,True,0.4667,325,184,209,185,3224,7209,4446,1164,12936,12936.0,1656750.0,4.012406947890819,PASS,False,0.03,UNSAT,0.012341,SAT,0.008979,UNSAT
