file,set,expect,got,correct,wall_s,originals,learnts,decisions,conflicts,propagations,hw_bcp,hw_undo,hw_load,hw_cycles,hw_time_ns,sw_time_ns,cyc_per_prop,status,hw_overflow,kissat_cpu_s,kissat_got,minisat2_cpu_s,minisat2_got,glucose_cpu_s,glucose_got
uf50-0125.cnf,uf50-218,SAT,SAT,True,0.1269,218,42,56,42,631,1377,802,722,2910,2910.0,311195.0,4.6117274167987325,PASS,False,0.004051840864121914,SAT,0.004103,SAT,0.003038,SAT
uf50-0126.cnf,uf50-218,SAT,SAT,True,0.1463,218,51,73,51,870,1865,1078,726,3679,3679.0,419248.0,4.228735632183908,PASS,False,0.01,SAT,0.003848,SAT,0.003382,SAT
uf50-0127.cnf,uf50-218,SAT,SAT,True,0.0837,218,18,37,18,319,671,358,673,1703,1703.0,179554.0,5.338557993730408,PASS,False,0.01,SAT,0.004073,SAT,0.004815,SAT
uf50-0128.cnf,uf50-218,SAT,SAT,True,0.161,218,62,76,62,824,1809,1096,742,3673,3673.0,425952.0,4.45752427184466,PASS,False,0.004552686004899442,SAT,0.004787,SAT,0.004683,SAT
uf50-0129.cnf,uf50-218,SAT,SAT,True,0.1681,218,63,77,63,933,2085,1262,732,4100,4100.0,468820.0,4.394426580921758,PASS,False,0.01,SAT,0.005065,SAT,0.003748,SAT
uf50-013.cnf,uf50-218,SAT,SAT,True,0.073,218,4,18,4,122,256,106,654,1016,1016.0,73628.0,8.327868852459016,PASS,False,0.01,SAT,0.00344,SAT,0.003694,SAT
uf50-0130.cnf,uf50-218,SAT,SAT,True,0.1105,218,33,45,33,447,983,567,733,2286,2286.0,224654.0,5.114093959731544,PASS,False,0.0047046111430972815,SAT,0.004263,SAT,0.00383,SAT
uf50-0131.cnf,uf50-218,SAT,SAT,True,0.0588,218,6,18,6,141,285,118,662,1065,1065.0,65568.0,7.553191489361702,PASS,False,0.01,SAT,0.004925,SAT,0.004062,SAT
uf50-0132.cnf,uf50-218,SAT,SAT,True,0.0712,218,20,33,20,239,519,294,685,1511,1511.0,121542.0,6.322175732217573,PASS,False,0.01,SAT,0.004489,SAT,0.004069,SAT
uf50-0133.cnf,uf50-218,SAT,SAT,True,0.0817,218,21,35,21,338,724,400,679,1811,1811.0,176263.0,5.3579881656804735,PASS,False,0.01,SAT,0.00166,SAT,0.003046,SAT
uf50-0134.cnf,uf50-218,SAT,SAT,True,0.2722,218,132,147,132,1820,4029,2518,786,7415,7415.0,918920.0,4.074175824175824,PASS,False,0.005553810857236385,SAT,0.004219,SAT,0.003018,SAT
uf50-0135.cnf,uf50-218,SAT,SAT,True,0.0952,218,8,23,8,180,362,164,657,1184,1184.0,153267.0,6.5777777777777775,PASS,False,0.01,SAT,0.004131,SAT,0.002876,SAT
uf50-0136.cnf,uf50-218,SAT,SAT,True,0.081,218,8,21,8,141,295,134,660,1090,1090.0,120391.0,7.7304964539007095,PASS,False,0.01,SAT,0.004994,SAT,0.002672,SAT
uf50-0137.cnf,uf50-218,SAT,SAT,True,0.1765,218,69,87,69,1026,2330,1438,729,4527,4527.0,549632.0,4.412280701754386,PASS,False,0.005832345457747579,SAT,0.004265,SAT,0.003387,SAT
uf50-0138.cnf,uf50-218,SAT,SAT,True,0.1236,218,43,58,43,660,1421,827,697,2963,2963.0,320014.0,4.489393939393939,PASS,False,0.01,SAT,0.003155,SAT,0.002359,SAT
uf50-0139.cnf,uf50-218,SAT,SAT,True,0.0421,218,5,16,5,126,254,100,657,1012,1012.0,54767.0,8.031746031746032,PASS,False,0.01,SAT,0.005547,SAT,0.003883,SAT
uf50-014.cnf,uf50-218,SAT,SAT,True,0.1288,218,48,64,48,678,1466,866,699,3049,3049.0,331427.0,4.497050147492625,PASS,False,0.01,SAT,0.003856,SAT,0.003175,SAT
uf50-0140.cnf,uf50-218,SAT,SAT,True,0.0789,218,14,21,14,215,468,242,666,1380,1380.0,124348.0,6.4186046511627906,PASS,False,0.001566510065458715,SAT,0.003939,SAT,0.001877,SAT
uf50-0141.cnf,uf50-218,SAT,SAT,True,0.0801,218,18,28,18,305,686,379,682,1749,1749.0,150169.0,5.7344262295081965,PASS,False,0.005151750985532999,SAT,0.002864,SAT,0.003238,SAT
uf50-0142.cnf,uf50-218,SAT,SAT,True,0.1475,218,40,54,40,618,1339,776,706,2832,2832.0,356663.0,4.58252427184466,PASS,False,0.01,SAT,0.005674,SAT,0.004836,SAT
uf50-0143.cnf,uf50-218,SAT,SAT,True,0.1183,218,38,54,38,576,1259,733,697,2697,2697.0,283699.0,4.682291666666667,PASS,False,0.004526640404947102,SAT,0.003725,SAT,0.001809,SAT
uf50-0144.cnf,uf50-218,SAT,SAT,True,0.0897,218,26,37,26,357,773,433,685,1895,1895.0,181583.0,5.30812324929972,PASS,False,0.01,SAT,0.0055,SAT,0.004349,SAT
uf50-0145.cnf,uf50-218,SAT,SAT,True,0.1138,218,35,41,35,526,1195,702,719,2623,2623.0,277744.0,4.986692015209125,PASS,False,0.005828670924529433,SAT,0.004984,SAT,0.00369,SAT
uf50-0146.cnf,uf50-218,SAT,SAT,True,0.1178,218,34,46,34,505,1101,639,704,2460,2460.0,268257.0,4.871287128712871,PASS,False,0.006071935989893973,SAT,0.003579,SAT,0.002845,SAT
uf50-0147.cnf,uf50-218,SAT,SAT,True,0.1505,218,52,64,52,719,1569,930,742,3255,3255.0,385117.0,4.527121001390821,PASS,False,0.005231885937973857,SAT,0.003476,SAT,0.00331,SAT
uf50-0148.cnf,uf50-218,SAT,SAT,True,0.083,218,18,30,18,290,638,348,672,1660,1660.0,194186.0,5.724137931034483,PASS,False,0.0055112011032179,SAT,0.0051,SAT,0.004352,SAT
uf50-0149.cnf,uf50-218,SAT,SAT,True,0.096,218,24,35,24,353,767,438,675,1895,1895.0,183899.0,5.368271954674221,PASS,False,0.01,SAT,0.005039,SAT,0.003326,SAT
uf50-015.cnf,uf50-218,SAT,SAT,True,0.081,218,18,32,18,303,671,374,664,1717,1717.0,147094.0,5.666666666666667,PASS,False,0.01,SAT,0.00504,SAT,0.003442,SAT
uf50-0150.cnf,uf50-218,SAT,SAT,True,0.0844,218,10,14,10,200,429,204,669,1303,1303.0,119884.0,6.515,PASS,False,0.01,SAT,0.003549,SAT,0.002031,SAT
uf50-0151.cnf,uf50-218,SAT,SAT,True,0.1056,218,25,40,25,373,792,439,677,1913,1913.0,214710.0,5.128686327077748,PASS,False,0.01,SAT,0.003915,SAT,0.003184,SAT
uf50-0152.cnf,uf50-218,SAT,SAT,True,0.1093,218,42,52,42,537,1220,733,716,2676,2676.0,288054.0,4.983240223463687,PASS,False,0.01,SAT,0.003573,SAT,0.00391,SAT
uf50-0153.cnf,uf50-218,SAT,SAT,True,0.1248,218,30,45,30,455,1005,579,675,2263,2263.0,237593.0,4.973626373626374,PASS,False,0.01,SAT,0.004582,SAT,0.003751,SAT
uf50-0154.cnf,uf50-218,SAT,SAT,True,0.0543,218,4,13,4,83,171,55,662,888,888.0,37989.0,10.698795180722891,PASS,False,0.0015502899186685681,SAT,0.003541,SAT,0.003622,SAT
uf50-0155.cnf,uf50-218,SAT,SAT,True,0.1706,218,62,73,62,937,2035,1206,694,3959,3959.0,477588.0,4.225186766275347,PASS,False,0.0015640400815755129,SAT,0.005912,SAT,0.002154,SAT
uf50-0156.cnf,uf50-218,SAT,SAT,True,0.0631,218,7,21,7,133,275,120,665,1060,1060.0,60156.0,7.969924812030075,PASS,False,0.01,SAT,0.003934,SAT,0.00284,SAT
uf50-0157.cnf,uf50-218,SAT,SAT,True,0.0451,218,2,11,2,76,147,34,657,838,838.0,31101.0,11.026315789473685,PASS,False,0.0014733800198882818,SAT,0.004885,SAT,0.002108,SAT
uf50-0158.cnf,uf50-218,SAT,SAT,True,0.0957,218,25,32,25,462,984,530,693,2208,2208.0,218188.0,4.779220779220779,PASS,False,0.01,SAT,0.003496,SAT,0.0031,SAT
uf50-0159.cnf,uf50-218,SAT,SAT,True,0.0949,218,25,37,25,426,925,520,696,2150,2150.0,210398.0,5.046948356807512,PASS,False,0.01,SAT,0.004863,SAT,0.003799,SAT
uf50-016.cnf,uf50-218,SAT,SAT,True,0.1038,218,13,26,13,236,488,242,666,1397,1397.0,221149.0,5.919491525423729,PASS,False,0.005527075962163508,SAT,0.003857,SAT,0.003698,SAT
uf50-0160.cnf,uf50-218,SAT,SAT,True,0.0592,218,1,10,1,65,125,21,654,800,800.0,26388.0,12.307692307692308,PASS,False,0.0015355499926954508,SAT,0.004002,SAT,0.003622,SAT
uf50-0161.cnf,uf50-218,SAT,SAT,True,0.1045,218,26,35,26,380,822,455,700,1979,1979.0,202526.0,5.207894736842105,PASS,False,0.01,SAT,0.004777,SAT,0.002285,SAT
uf50-0162.cnf,uf50-218,SAT,SAT,True,0.0852,218,20,28,20,299,647,351,673,1676,1676.0,143095.0,5.605351170568562,PASS,False,0.004206426092423499,SAT,0.00383,SAT,0.005064,SAT
uf50-0163.cnf,uf50-218,SAT,SAT,True,0.074,218,23,35,23,285,601,328,703,1636,1636.0,143579.0,5.7403508771929825,PASS,False,0.01,SAT,0.006667,SAT,0.003774,SAT
uf50-0164.cnf,uf50-218,SAT,SAT,True,0.1201,218,40,53,40,600,1331,784,714,2840,2840.0,310357.0,4.733333333333333,PASS,False,0.0061871655052527785,SAT,0.004222,SAT,0.003901,SAT
uf50-0165.cnf,uf50-218,SAT,SAT,True,0.1588,218,58,72,58,829,1858,1114,767,3744,3744.0,437294.0,4.5162846803377565,PASS,False,0.01,SAT,0.003535,SAT,0.002192,SAT
uf50-0166.cnf,uf50-218,SAT,SAT,True,0.0939,218,16,27,16,248,524,271,682,1479,1479.0,148559.0,5.963709677419355,PASS,False,0.01,SAT,0.00485,SAT,0.00319,SAT
uf50-0167.cnf,uf50-218,SAT,SAT,True,0.0691,218,14,29,14,205,444,233,683,1361,1361.0,106661.0,6.639024390243902,PASS,False,0.005665616015903652,SAT,0.004532,SAT,0.004308,SAT
uf50-0168.cnf,uf50-218,SAT,SAT,True,0.1003,218,25,38,25,389,868,496,684,2053,2053.0,209192.0,5.277634961439588,PASS,False,0.01,SAT,0.003937,SAT,0.00329,SAT
uf50-0169.cnf,uf50-218,SAT,SAT,True,0.071,218,4,11,4,87,179,57,662,898,898.0,66703.0,10.32183908045977,PASS,False,0.0014860854716971517,SAT,0.002108,SAT,0.002427,SAT
uf50-017.cnf,uf50-218,SAT,SAT,True,0.1535,218,58,69,58,766,1704,1023,736,3472,3472.0,405084.0,4.532637075718016,PASS,False,0.01,SAT,0.00269,SAT,0.003422,SAT
uf50-0170.cnf,uf50-218,SAT,SAT,True,0.2409,218,96,116,96,1442,3144,1892,781,5849,5849.0,742423.0,4.05617198335645,PASS,False,0.02,SAT,0.003573,SAT,0.003537,SAT
uf50-0171.cnf,uf50-218,SAT,SAT,True,0.0627,218,1,14,1,75,144,34,654,832,832.0,41653.0,11.093333333333334,PASS,False,0.0015463950112462044,SAT,0.004559,SAT,0.003527,SAT
uf50-0172.cnf,uf50-218,SAT,SAT,True,0.1668,218,56,65,56,872,1910,1123,741,3788,3788.0,455686.0,4.344036697247707,PASS,False,0.01,SAT,0.003202,SAT,0.002186,SAT
uf50-0173.cnf,uf50-218,SAT,SAT,True,0.1605,218,55,65,55,926,2043,1198,707,3962,3962.0,445871.0,4.278617710583154,PASS,False,0.01,SAT,0.001997,SAT,0.002086,SAT
uf50-0174.cnf,uf50-218,SAT,SAT,True,0.077,218,17,31,17,234,512,281,685,1483,1483.0,151136.0,6.337606837606837,PASS,False,0.0015295500634238124,SAT,0.003151,SAT,0.001312,SAT
uf50-0175.cnf,uf50-218,SAT,SAT,True,0.1588,218,47,60,47,706,1539,905,710,3170,3170.0,399666.0,4.490084985835694,PASS,False,0.01,SAT,0.002508,SAT,0.002667,SAT
uf50-0176.cnf,uf50-218,SAT,SAT,True,0.0859,218,31,37,31,490,1067,602,682,2360,2360.0,227085.0,4.816326530612245,PASS,False,0.005623206030577421,SAT,0.004817,SAT,0.006242,SAT
uf50-0177.cnf,uf50-218,SAT,SAT,True,0.1594,218,45,65,45,715,1565,926,698,3205,3205.0,423355.0,4.4825174825174825,PASS,False,0.005706710508093238,SAT,0.003814,SAT,0.0,SAT
uf50-0178.cnf,uf50-218,SAT,SAT,True,0.0978,218,19,30,19,276,606,336,671,1622,1622.0,196503.0,5.8768115942028984,PASS,False,0.0014008498983457685,SAT,0.004895,SAT,0.003513,SAT
uf50-0179.cnf,uf50-218,SAT,SAT,True,0.0825,218,2,12,2,85,166,45,654,865,865.0,92584.0,10.176470588235293,PASS,False,0.005372111103497446,SAT,0.005561,SAT,0.00544,SAT
uf50-018.cnf,uf50-218,SAT,SAT,True,0.0878,218,22,40,22,315,672,376,678,1733,1733.0,155121.0,5.501587301587302,PASS,False,0.01,SAT,0.004652,SAT,0.003958,SAT
uf50-0180.cnf,uf50-218,SAT,SAT,True,0.0789,218,8,16,8,145,307,137,658,1103,1103.0,120023.0,7.606896551724138,PASS,False,0.01,SAT,0.003395,SAT,0.002981,SAT
uf50-0181.cnf,uf50-218,SAT,SAT,True,0.0584,218,4,10,4,87,177,54,666,897,897.0,37891.0,10.310344827586206,PASS,False,0.004055145545862615,SAT,0.004594,SAT,0.002685,SAT
uf50-0182.cnf,uf50-218,SAT,SAT,True,0.1064,218,37,56,37,553,1202,702,690,2605,2605.0,261496.0,4.710669077757685,PASS,False,0.01,SAT,0.004368,SAT,0.003481,SAT
uf50-0183.cnf,uf50-218,SAT,SAT,True,0.0583,218,4,14,4,83,165,50,665,880,880.0,48797.0,10.602409638554217,PASS,False,0.005150344921275973,SAT,0.004228,SAT,0.003967,SAT
uf50-0184.cnf,uf50-218,SAT,SAT,True,0.1016,218,36,48,36,606,1298,741,694,2750,2750.0,283298.0,4.537953795379538,PASS,False,0.004808926023542881,SAT,0.002861,SAT,0.00254,SAT
uf50-0185.cnf,uf50-218,SAT,SAT,True,0.15,218,46,66,46,712,1561,918,729,3215,3215.0,391653.0,4.515449438202247,PASS,False,0.01,SAT,0.005248,SAT,0.003449,SAT
uf50-0186.cnf,uf50-218,SAT,SAT,True,0.0971,218,18,32,18,305,651,351,669,1676,1676.0,175983.0,5.495081967213115,PASS,False,0.0016175301279872656,SAT,0.002968,SAT,0.004003,SAT
uf50-0187.cnf,uf50-218,SAT,SAT,True,0.0686,218,14,23,14,258,544,280,669,1501,1501.0,127115.0,5.817829457364341,PASS,False,0.01,SAT,0.005593,SAT,0.003215,SAT
uf50-0188.cnf,uf50-218,SAT,SAT,True,0.0851,218,21,29,21,307,683,377,685,1746,1746.0,174465.0,5.687296416938111,PASS,False,0.01,SAT,0.002952,SAT,0.002064,SAT
uf50-0189.cnf,uf50-218,SAT,SAT,True,0.1074,218,29,46,29,547,1143,639,676,2478,2478.0,258350.0,4.530164533820841,PASS,False,0.01,SAT,0.003413,SAT,0.003951,SAT
uf50-019.cnf,uf50-218,SAT,SAT,True,0.1385,218,44,55,44,705,1501,875,680,3087,3087.0,338081.0,4.378723404255319,PASS,False,0.01,SAT,0.004424,SAT,0.005283,SAT
uf50-0190.cnf,uf50-218,SAT,SAT,True,0.0896,218,18,32,18,265,566,303,676,1547,1547.0,149563.0,5.837735849056604,PASS,False,0.01,SAT,0.002855,SAT,0.003553,SAT
uf50-0191.cnf,uf50-218,SAT,SAT,True,0.1674,218,48,59,48,844,1904,1133,705,3758,3758.0,480010.0,4.45260663507109,PASS,False,0.005063320975750685,SAT,0.003713,SAT,0.004503,SAT
uf50-0192.cnf,uf50-218,SAT,SAT,True,0.1272,218,45,55,45,657,1408,816,708,2948,2948.0,312660.0,4.487062404870624,PASS,False,0.01,SAT,0.003669,SAT,0.002946,SAT
uf50-0193.cnf,uf50-218,SAT,SAT,True,0.0929,218,24,42,24,350,755,421,704,1880,1880.0,172934.0,5.371428571428571,PASS,False,0.01,SAT,0.004351,SAT,0.00283,SAT
uf50-0194.cnf,uf50-218,SAT,SAT,True,0.1828,218,76,86,76,1005,2266,1403,739,4439,4439.0,518452.0,4.416915422885572,PASS,False,0.0061283010290935636,SAT,0.003214,SAT,0.003178,SAT
uf50-0195.cnf,uf50-218,SAT,SAT,True,0.1683,218,55,76,55,737,1618,974,745,3350,3350.0,422938.0,4.545454545454546,PASS,False,0.005843140883371234,SAT,0.003294,SAT,0.001122,SAT
uf50-0196.cnf,uf50-218,SAT,SAT,True,0.0594,218,7,15,7,155,313,130,661,1104,1104.0,65671.0,7.122580645161291,PASS,False,0.01,SAT,0.003941,SAT,0.003021,SAT
uf50-0197.cnf,uf50-218,SAT,SAT,True,0.163,218,47,58,47,725,1592,939,708,3260,3260.0,398923.0,4.496551724137931,PASS,False,0.01,SAT,0.006402,SAT,0.005584,SAT
uf50-0198.cnf,uf50-218,SAT,SAT,True,0.131,218,45,65,45,688,1493,886,693,3093,3093.0,347760.0,4.495639534883721,PASS,False,0.0016238950192928314,SAT,0.003276,SAT,0.003557,SAT
uf50-0199.cnf,uf50-218,SAT,SAT,True,0.0755,218,20,32,20,317,680,369,685,1738,1738.0,152127.0,5.482649842271293,PASS,False,0.01,SAT,0.004586,SAT,0.004013,SAT
uf50-02.cnf,uf50-218,SAT,SAT,True,0.0826,218,16,31,16,281,597,315,675,1589,1589.0,144079.0,5.654804270462633,PASS,False,0.01,SAT,0.003125,SAT,0.001861,SAT
uf50-020.cnf,uf50-218,SAT,SAT,True,0.0958,218,25,36,25,376,793,433,677,1908,1908.0,177275.0,5.074468085106383,PASS,False,0.01,SAT,0.003767,SAT,0.002899,SAT
uf50-0200.cnf,uf50-218,SAT,SAT,True,0.1352,218,30,44,30,436,949,547,684,2190,2190.0,344985.0,5.022935779816514,PASS,False,0.01,SAT,0.003626,SAT,0.003482,SAT
uf50-0201.cnf,uf50-218,SAT,SAT,True,0.143,218,44,55,44,636,1411,831,724,2974,2974.0,348497.0,4.676100628930818,PASS,False,0.005382901057600975,SAT,0.00322,SAT,0.003485,SAT
uf50-0202.cnf,uf50-218,SAT,SAT,True,0.1586,218,57,71,57,761,1726,1053,732,3522,3522.0,442163.0,4.628120893561104,PASS,False,0.005409866105765104,SAT,0.004166,SAT,0.002334,SAT
uf50-0203.cnf,uf50-218,SAT,SAT,True,0.2071,218,77,94,77,1088,2432,1503,767,4745,4745.0,594515.0,4.361213235294118,PASS,False,0.01,SAT,0.003759,SAT,0.004556,SAT
uf50-0204.cnf,uf50-218,SAT,SAT,True,0.1932,218,73,83,73,1075,2357,1410,780,4570,4570.0,573300.0,4.251162790697674,PASS,False,0.01,SAT,0.003504,SAT,0.00237,SAT
uf50-0205.cnf,uf50-218,SAT,SAT,True,0.0751,218,8,17,8,155,311,135,657,1107,1107.0,102775.0,7.141935483870967,PASS,False,0.001456056023016572,SAT,0.003664,SAT,0.003533,SAT
uf50-0206.cnf,uf50-218,SAT,SAT,True,0.0549,218,0,13,0,50,87,0,654,741,741.0,35535.0,14.82,PASS,False,0.0015835656085982919,SAT,0.003694,SAT,0.003038,SAT
uf50-0207.cnf,uf50-218,SAT,SAT,True,0.1545,218,58,82,58,855,1864,1107,740,3722,3722.0,424819.0,4.353216374269006,PASS,False,0.001603789976797998,SAT,0.004517,SAT,0.003963,SAT
uf50-0208.cnf,uf50-218,SAT,SAT,True,0.0841,218,17,30,17,241,504,263,682,1453,1453.0,145197.0,6.029045643153527,PASS,False,0.004866791074164212,SAT,0.004822,SAT,0.00384,SAT
uf50-0209.cnf,uf50-218,SAT,SAT,True,0.1071,218,22,32,22,336,751,428,678,1866,1866.0,190648.0,5.553571428571429,PASS,False,0.005069900304079056,SAT,0.002725,SAT,0.004044,SAT
uf50-021.cnf,uf50-218,SAT,SAT,True,0.1312,218,58,80,58,748,1638,985,778,3408,3408.0,388127.0,4.55614973262032,PASS,False,0.01,SAT,0.001903,SAT,0.003569,SAT
uf50-0210.cnf,uf50-218,SAT,SAT,True,0.1197,218,34,42,34,514,1127,645,702,2480,2480.0,272840.0,4.824902723735408,PASS,False,0.01,SAT,0.00423,SAT,0.002311,SAT
uf50-0211.cnf,uf50-218,SAT,SAT,True,0.1451,218,54,68,54,792,1695,990,713,3417,3417.0,383629.0,4.3143939393939394,PASS,False,0.01,SAT,0.005543,SAT,0.003094,SAT
uf50-0212.cnf,uf50-218,SAT,SAT,True,0.1175,218,16,38,16,255,537,293,672,1509,1509.0,278123.0,5.91764705882353,PASS,False,0.01,SAT,0.00529,SAT,0.003967,SAT
uf50-0213.cnf,uf50-218,SAT,SAT,True,0.1025,218,26,34,26,391,830,459,670,1969,1969.0,204405.0,5.035805626598465,PASS,False,0.01,SAT,0.004927,SAT,0.005016,SAT
uf50-0214.cnf,uf50-218,SAT,SAT,True,0.0998,218,27,36,27,439,952,531,707,2196,2196.0,216272.0,5.002277904328018,PASS,False,0.005446651019155979,SAT,0.002758,SAT,0.003976,SAT
uf50-0215.cnf,uf50-218,SAT,SAT,True,0.1889,218,71,97,71,1093,2321,1367,749,4460,4460.0,542974.0,4.080512351326624,PASS,False,0.006056850892491639,SAT,0.000712,SAT,0.003189,SAT
uf50-0216.cnf,uf50-218,SAT,SAT,True,0.0818,218,15,31,15,262,566,302,673,1543,1543.0,184524.0,5.8893129770992365,PASS,False,0.004134340560995042,SAT,0.004508,SAT,0.005588,SAT
