file,set,expect,got,correct,wall_s,originals,learnts,decisions,conflicts,propagations,hw_bcp,hw_undo,hw_load,hw_cycles,hw_time_ns,sw_time_ns,cyc_per_prop,status,hw_overflow,kissat_cpu_s,kissat_got,minisat2_cpu_s,minisat2_got,glucose_cpu_s,glucose_got
uf75-028.cnf,UF75.325.100,SAT,SAT,True,0.3476,325,123,149,123,2257,4973,2996,1022,9085,9085.0,1173980.0,4.025254762959681,PASS,False,,,0.010726,SAT,0.005974,SAT
uf75-029.cnf,UF75.325.100,SAT,SAT,True,0.5646,325,192,235,192,3905,8655,5244,1063,15123,15123.0,2051380.0,3.8727272727272726,PASS,False,,,0.004071,SAT,0.004483,SAT
uf75-03.cnf,UF75.325.100,SAT,SAT,True,0.3248,325,98,122,98,1796,4031,2402,1083,7540,7540.0,1010040.0,4.198218262806236,PASS,False,,,0.005922,SAT,0.005417,SAT
uf75-030.cnf,UF75.325.100,SAT,SAT,True,0.4136,325,157,192,157,2892,6379,3876,1091,11472,11472.0,1498630.0,3.966804979253112,PASS,False,,,0.003936,SAT,0.003764,SAT
uf75-031.cnf,UF75.325.100,SAT,SAT,True,0.3076,325,111,143,111,2049,4562,2757,1055,8444,8444.0,1048230.0,4.121034651049293,PASS,False,,,0.009272,SAT,0.007854,SAT
uf75-032.cnf,UF75.325.100,SAT,SAT,True,0.2396,325,68,82,68,1501,3311,1906,1019,6261,6261.0,755064.0,4.171219187208528,PASS,False,,,0.004113,SAT,0.004435,SAT
uf75-033.cnf,UF75.325.100,SAT,SAT,True,0.1215,325,20,32,20,525,1099,558,991,2656,2656.0,243363.0,5.059047619047619,PASS,False,,,0.003773,SAT,0.003867,SAT
uf75-034.cnf,UF75.325.100,SAT,SAT,True,0.1411,325,22,40,22,397,841,437,996,2280,2280.0,329028.0,5.7430730478589425,PASS,False,,,0.009059,SAT,0.006678,SAT
uf75-035.cnf,UF75.325.100,SAT,SAT,True,0.3101,325,104,130,104,2112,4588,2732,997,8424,8424.0,1106980.0,3.9886363636363638,PASS,False,,,0.005559,SAT,0.005412,SAT
uf75-036.cnf,UF75.325.100,SAT,SAT,True,0.2912,325,97,117,97,1838,4127,2469,1032,7675,7675.0,971084.0,4.175734494015234,PASS,False,,,0.009207,SAT,0.008693,SAT
uf75-037.cnf,UF75.325.100,SAT,SAT,True,0.553,325,199,241,199,3997,8802,5314,1104,15375,15375.0,2039870.0,3.846634976232174,PASS,False,,,0.006868,SAT,0.005531,SAT
uf75-038.cnf,UF75.325.100,SAT,SAT,True,0.2771,325,96,124,96,1611,3614,2192,1046,6898,6898.0,842368.0,4.281812538795779,PASS,False,,,0.005148,SAT,0.005336,SAT
uf75-039.cnf,UF75.325.100,SAT,SAT,True,0.3595,325,122,145,122,2213,5025,3079,1027,9210,9210.0,1184460.0,4.161771351107094,PASS,False,,,0.007356,SAT,0.008827,SAT
uf75-04.cnf,UF75.325.100,SAT,SAT,True,0.3694,325,133,174,133,2398,5420,3330,1031,9859,9859.0,1271200.0,4.1113427856547125,PASS,False,,,0.006673,SAT,0.004708,SAT
uf75-040.cnf,UF75.325.100,SAT,SAT,True,0.3089,325,94,111,94,1858,4174,2478,1025,7712,7712.0,1012330.0,4.1506996770721205,PASS,False,,,0.008524,SAT,0.006177,SAT
uf75-041.cnf,UF75.325.100,SAT,SAT,True,0.1296,325,25,37,25,643,1408,758,978,3151,3151.0,310742.0,4.900466562986003,PASS,False,,,0.010562,SAT,0.007502,SAT
uf75-042.cnf,UF75.325.100,SAT,SAT,True,0.4132,325,137,164,137,2748,6123,3677,1036,10921,10921.0,1472360.0,3.9741630276564774,PASS,False,,,0.001908,SAT,0.005572,SAT
uf75-043.cnf,UF75.325.100,SAT,SAT,True,0.1917,325,39,65,39,853,1833,1021,988,3855,3855.0,437675.0,4.519343493552169,PASS,False,,,0.005369,SAT,0.008476,SAT
uf75-044.cnf,UF75.325.100,SAT,SAT,True,0.1701,325,49,67,49,930,2021,1148,1008,4193,4193.0,469787.0,4.508602150537635,PASS,False,,,0.010828,SAT,0.012241,SAT
uf75-045.cnf,UF75.325.100,SAT,SAT,True,0.4144,325,161,202,161,2741,6179,3828,1073,11187,11187.0,1465170.0,4.081357168916454,PASS,False,,,0.007974,SAT,0.00671,SAT
uf75-046.cnf,UF75.325.100,SAT,SAT,True,0.3969,325,129,156,129,2597,5715,3391,1055,10228,10228.0,1346500.0,3.9383904505198304,PASS,False,,,0.012113,SAT,0.009963,SAT
uf75-047.cnf,UF75.325.100,SAT,SAT,True,0.3615,325,127,160,127,2546,5504,3229,1069,9866,9866.0,1276010.0,3.875098193244305,PASS,False,,,0.004383,SAT,0.003765,SAT
uf75-048.cnf,UF75.325.100,SAT,SAT,True,0.241,325,72,94,72,1335,2912,1700,1015,5661,5661.0,691779.0,4.240449438202247,PASS,False,,,0.010457,SAT,0.008295,SAT
uf75-049.cnf,UF75.325.100,SAT,SAT,True,0.1015,325,17,26,17,365,790,398,986,2179,2179.0,180366.0,5.96986301369863,PASS,False,,,0.007406,SAT,0.006932,SAT
uf75-05.cnf,UF75.325.100,SAT,SAT,True,0.2224,325,64,85,64,1363,2990,1737,1012,5779,5779.0,688932.0,4.23991195891416,PASS,False,,,0.009235,SAT,0.008335,SAT
uf75-050.cnf,UF75.325.100,SAT,SAT,True,0.185,325,37,59,37,727,1574,877,1008,3471,3471.0,458374.0,4.774415405777167,PASS,False,,,0.008188,SAT,0.005259,SAT
uf75-051.cnf,UF75.325.100,SAT,SAT,True,0.4432,325,159,186,159,2851,6326,3837,1129,11388,11388.0,1557890.0,3.994387934058225,PASS,False,,,0.007058,SAT,0.007179,SAT
uf75-052.cnf,UF75.325.100,SAT,SAT,True,0.1743,325,57,74,57,931,1993,1155,989,4183,4183.0,472946.0,4.493018259935553,PASS,False,,,0.007324,SAT,0.010057,SAT
uf75-053.cnf,UF75.325.100,SAT,SAT,True,0.4125,325,145,173,145,2748,6123,3719,1059,11007,11007.0,1409040.0,4.005458515283843,PASS,False,,,0.006695,SAT,0.006879,SAT
uf75-054.cnf,UF75.325.100,SAT,SAT,True,0.3096,325,107,147,107,1902,4282,2602,1094,8025,8025.0,1023940.0,4.219242902208202,PASS,False,,,0.006129,SAT,0.005576,SAT
uf75-055.cnf,UF75.325.100,SAT,SAT,True,0.5575,325,190,231,190,3937,8686,5307,1060,15300,15300.0,2043710.0,3.886207772415545,PASS,False,,,0.009919,SAT,0.013595,SAT
uf75-056.cnf,UF75.325.100,SAT,SAT,True,0.4695,325,162,198,162,3167,7015,4248,1085,12472,12472.0,1714810.0,3.9381117777076096,PASS,False,,,0.009539,SAT,0.008876,SAT
uf75-057.cnf,UF75.325.100,SAT,SAT,True,0.5923,325,197,236,197,3814,8553,5245,1052,15014,15014.0,2002480.0,3.9365495542737285,PASS,False,,,0.005998,SAT,0.004585,SAT
uf75-058.cnf,UF75.325.100,SAT,SAT,True,0.2704,325,82,110,82,1772,3890,2278,1018,7235,7235.0,922755.0,4.082957110609481,PASS,False,,,0.004892,SAT,0.005217,SAT
uf75-059.cnf,UF75.325.100,SAT,SAT,True,0.2287,325,61,91,61,1286,2799,1622,1000,5455,5455.0,630702.0,4.241835147744945,PASS,False,,,0.006602,SAT,0.005738,SAT
uf75-06.cnf,UF75.325.100,SAT,SAT,True,0.1245,325,31,46,31,618,1359,755,987,3114,3114.0,318194.0,5.038834951456311,PASS,False,,,0.005756,SAT,0.006139,SAT
uf75-060.cnf,UF75.325.100,SAT,SAT,True,0.3945,325,144,172,144,2683,5931,3567,1069,10655,10655.0,1459960.0,3.971300782705926,PASS,False,,,0.00434,SAT,0.004832,SAT
uf75-061.cnf,UF75.325.100,SAT,SAT,True,0.2106,325,66,87,66,1286,2798,1613,1025,5460,5460.0,635833.0,4.2457231726283045,PASS,False,,,0.007371,SAT,0.007622,SAT
uf75-062.cnf,UF75.325.100,SAT,SAT,True,0.1432,325,31,46,31,659,1436,791,992,3232,3232.0,321625.0,4.904400606980273,PASS,False,,,0.014809,SAT,0.012509,SAT
uf75-063.cnf,UF75.325.100,SAT,SAT,True,0.4056,325,144,182,144,2755,6096,3687,1059,10943,10943.0,1448220.0,3.972050816696915,PASS,False,,,0.01114,SAT,0.006845,SAT
uf75-064.cnf,UF75.325.100,SAT,SAT,True,0.5879,325,198,231,198,4069,9051,5434,1088,15683,15683.0,2117040.0,3.854263946915704,PASS,False,,,0.005577,SAT,0.006962,SAT
uf75-065.cnf,UF75.325.100,SAT,SAT,True,0.0963,325,14,35,14,276,580,280,989,1851,1851.0,139070.0,6.706521739130435,PASS,False,,,0.005873,SAT,0.007941,SAT
uf75-066.cnf,UF75.325.100,SAT,SAT,True,0.0797,325,4,29,4,115,209,52,982,1243,1243.0,48362.0,10.808695652173913,PASS,False,,,0.018178,SAT,0.010247,SAT
uf75-067.cnf,UF75.325.100,SAT,SAT,True,0.2433,325,67,88,67,1308,2874,1675,1008,5589,5589.0,662413.0,4.272935779816514,PASS,False,,,0.011579,SAT,0.008157,SAT
uf75-068.cnf,UF75.325.100,SAT,SAT,True,0.3261,325,109,138,109,2010,4508,2730,1062,8362,8362.0,1064920.0,4.160199004975125,PASS,False,,,0.0052,SAT,0.005962,SAT
uf75-069.cnf,UF75.325.100,SAT,SAT,True,0.2639,325,78,100,78,1415,3194,1916,1022,6171,6171.0,772350.0,4.36113074204947,PASS,False,,,0.005513,SAT,0.004479,SAT
uf75-07.cnf,UF75.325.100,SAT,SAT,True,0.196,325,52,66,52,929,2086,1236,996,4355,4355.0,490214.0,4.68783638320775,PASS,False,,,0.00492,SAT,0.003677,SAT
uf75-070.cnf,UF75.325.100,SAT,SAT,True,0.3752,325,134,175,134,2398,5261,3190,1058,9606,9606.0,1244450.0,4.005838198498749,PASS,False,,,0.004588,SAT,0.002911,SAT
uf75-071.cnf,UF75.325.100,SAT,SAT,True,0.1115,325,19,42,19,364,763,386,1000,2151,2151.0,176642.0,5.90934065934066,PASS,False,,,0.007337,SAT,0.009811,SAT
uf75-072.cnf,UF75.325.100,SAT,SAT,True,0.1557,325,26,43,26,487,1055,571,992,2627,2627.0,296438.0,5.394250513347022,PASS,False,,,0.004502,SAT,0.003278,SAT
uf75-073.cnf,UF75.325.100,SAT,SAT,True,0.1112,325,17,31,17,402,862,434,983,2280,2280.0,194898.0,5.6716417910447765,PASS,False,,,0.006678,SAT,0.006553,SAT
uf75-074.cnf,UF75.325.100,SAT,SAT,True,0.2932,325,90,119,90,1742,3864,2311,1052,7290,7290.0,907346.0,4.184845005740528,PASS,False,,,0.006073,SAT,0.005401,SAT
uf75-075.cnf,UF75.325.100,SAT,SAT,True,0.2065,325,55,75,55,1062,2391,1423,1000,4858,4858.0,541437.0,4.574387947269304,PASS,False,,,0.005303,SAT,0.007524,SAT
uf75-076.cnf,UF75.325.100,SAT,SAT,True,0.1347,325,25,47,25,524,1127,609,1000,2745,2745.0,258855.0,5.238549618320611,PASS,False,,,0.007713,SAT,0.005946,SAT
uf75-077.cnf,UF75.325.100,SAT,SAT,True,0.1002,325,18,57,18,411,855,447,982,2287,2287.0,194099.0,5.564476885644769,PASS,False,,,0.005768,SAT,0.005211,SAT
uf75-078.cnf,UF75.325.100,SAT,SAT,True,0.2844,325,91,111,91,1633,3685,2234,1034,7008,7008.0,867033.0,4.2914880587875075,PASS,False,,,0.00263,SAT,0.003581,SAT
uf75-079.cnf,UF75.325.100,SAT,SAT,True,0.3143,325,111,135,111,2135,4689,2787,1040,8580,8580.0,1098160.0,4.018735362997658,PASS,False,,,0.009059,SAT,0.009401,SAT
uf75-08.cnf,UF75.325.100,SAT,SAT,True,0.4379,325,157,199,157,2884,6410,3940,1048,11550,11550.0,1540320.0,4.004854368932039,PASS,False,,,0.011232,SAT,0.011799,SAT
uf75-080.cnf,UF75.325.100,SAT,SAT,True,0.5886,325,217,261,217,4158,9115,5542,1074,15928,15928.0,2123970.0,3.8306878306878307,PASS,False,,,0.007686,SAT,0.00731,SAT
uf75-081.cnf,UF75.325.100,SAT,SAT,True,0.5714,325,220,249,220,3868,8527,5259,1060,15073,15073.0,2044420.0,3.896845915201655,PASS,False,,,0.005844,SAT,0.004207,SAT
uf75-082.cnf,UF75.325.100,SAT,SAT,True,0.4156,325,118,150,118,2368,5163,3054,1042,9334,9334.0,1359720.0,3.941722972972973,PASS,False,,,0.003485,SAT,0.006847,SAT
uf75-083.cnf,UF75.325.100,SAT,SAT,True,0.3727,325,129,176,129,2448,5357,3203,1073,9708,9708.0,1285660.0,3.965686274509804,PASS,False,,,0.003169,SAT,0.003143,SAT
uf75-084.cnf,UF75.325.100,SAT,SAT,True,0.324,325,119,153,119,2136,4754,2869,1077,8757,8757.0,1098140.0,4.099719101123595,PASS,False,,,0.003582,SAT,0.005156,SAT
uf75-085.cnf,UF75.325.100,SAT,SAT,True,0.3043,325,94,119,94,1877,4173,2475,1070,7761,7761.0,980645.0,4.134789557805008,PASS,False,,,0.00467,SAT,0.003374,SAT
uf75-086.cnf,UF75.325.100,SAT,SAT,True,0.373,325,134,168,134,2563,5647,3388,1043,10171,10171.0,1357770.0,3.968396410456496,PASS,False,,,0.007158,SAT,0.007337,SAT
uf75-087.cnf,UF75.325.100,SAT,SAT,True,0.0688,325,1,17,1,81,149,11,975,1135,1135.0,29448.0,14.012345679012345,PASS,False,,,0.004636,SAT,0.005086,SAT
uf75-088.cnf,UF75.325.100,SAT,SAT,True,0.2443,325,71,97,71,1419,3072,1776,1021,5902,5902.0,713010.0,4.1592670894996475,PASS,False,,,0.007619,SAT,0.006843,SAT
uf75-089.cnf,UF75.325.100,SAT,SAT,True,0.1838,325,38,57,38,828,1780,976,1025,3785,3785.0,474361.0,4.571256038647343,PASS,False,,,0.009311,SAT,0.009459,SAT
uf75-09.cnf,UF75.325.100,SAT,SAT,True,0.0932,325,3,18,3,147,313,112,975,1400,1400.0,66410.0,9.523809523809524,PASS,False,,,0.005184,SAT,0.003444,SAT
uf75-090.cnf,UF75.325.100,SAT,SAT,True,0.4015,325,138,157,138,2682,5928,3556,1038,10620,10620.0,1405440.0,3.959731543624161,PASS,False,,,0.012444,SAT,0.010594,SAT
uf75-091.cnf,UF75.325.100,SAT,SAT,True,0.2804,325,76,99,76,1382,3111,1852,1026,6015,6015.0,893209.0,4.352387843704776,PASS,False,,,0.00689,SAT,0.006737,SAT
uf75-092.cnf,UF75.325.100,SAT,SAT,True,0.1809,325,46,57,46,895,1954,1098,1028,4092,4092.0,443087.0,4.5720670391061455,PASS,False,,,0.005294,SAT,0.005184,SAT
uf75-093.cnf,UF75.325.100,SAT,SAT,True,0.084,325,13,34,13,310,658,327,983,1975,1975.0,151286.0,6.370967741935484,PASS,False,,,0.005778,SAT,0.005294,SAT
uf75-094.cnf,UF75.325.100,SAT,SAT,True,0.244,325,60,86,60,1128,2469,1435,1052,4980,4980.0,724267.0,4.414893617021277,PASS,False,,,0.003393,SAT,0.004079,SAT
uf75-095.cnf,UF75.325.100,SAT,SAT,True,0.515,325,179,223,179,3553,7931,4802,1097,13935,13935.0,1813680.0,3.922037714607374,PASS,False,,,0.007114,SAT,0.006456,SAT
uf75-096.cnf,UF75.325.100,SAT,SAT,True,0.5371,325,179,226,179,3515,7623,4563,1047,13370,13370.0,1924120.0,3.803698435277383,PASS,False,,,0.012717,SAT,0.015086,SAT
uf75-097.cnf,UF75.325.100,SAT,SAT,True,0.1469,325,41,64,41,811,1779,1023,993,3822,3822.0,401051.0,4.712700369913687,PASS,False,,,0.006616,SAT,0.007928,SAT
uf75-098.cnf,UF75.325.100,SAT,SAT,True,0.2382,325,65,83,65,1273,2787,1616,1006,5446,5446.0,685849.0,4.27808326787117,PASS,False,,,0.006555,SAT,0.006885,SAT
uf75-099.cnf,UF75.325.100,SAT,SAT,True,0.6574,325,276,322,276,4686,10465,6528,1090,18324,18324.0,2483680.0,3.910371318822023,PASS,False,,,0.004729,SAT,0.003694,SAT
