file,set,expect,got,correct,wall_s,originals,learnts,decisions,conflicts,propagations,hw_bcp,hw_undo,hw_load,hw_cycles,hw_time_ns,sw_time_ns,cyc_per_prop,status,hw_overflow,kissat_cpu_s,kissat_got,minisat2_cpu_s,minisat2_got,glucose_cpu_s,glucose_got
uuf50-0122.cnf,uuf50-218,UNSAT,UNSAT,True,0.1476,218,53,64,54,726,1653,1028,745,3434,3434.0,380806.0,4.7300275482093666,PASS,False,0.0,UNSAT,0.005416,SAT,0.004336,UNSAT
uuf50-0123.cnf,uuf50-218,UNSAT,UNSAT,True,0.1412,218,67,75,68,798,1750,1092,771,3630,3630.0,407979.0,4.548872180451128,PASS,False,0.0,UNSAT,0.004878,SAT,0.00228,UNSAT
uuf50-0124.cnf,uuf50-218,UNSAT,UNSAT,True,0.2351,218,104,117,105,1443,3241,2035,811,6133,6133.0,768566.0,4.25017325017325,PASS,False,0.0,UNSAT,0.005871,SAT,0.004736,UNSAT
uuf50-0125.cnf,uuf50-218,UNSAT,UNSAT,True,0.1144,218,44,51,45,521,1203,764,739,2713,2713.0,281990.0,5.207293666026872,PASS,False,0.0,UNSAT,0.003741,SAT,0.003117,UNSAT
uuf50-0126.cnf,uuf50-218,UNSAT,UNSAT,True,0.1044,218,36,41,37,493,1092,666,723,2487,2487.0,256326.0,5.044624746450304,PASS,False,0.01,UNSAT,0.005138,SAT,0.004424,UNSAT
uuf50-0127.cnf,uuf50-218,UNSAT,UNSAT,True,0.2594,218,111,126,112,1517,3339,2095,781,6286,6286.0,789075.0,4.143704680290046,PASS,False,0.0,UNSAT,0.00697,SAT,0.006009,UNSAT
uuf50-0128.cnf,uuf50-218,UNSAT,UNSAT,True,0.163,218,72,83,73,907,1994,1236,768,4022,4022.0,480808.0,4.434399117971334,PASS,False,0.0,UNSAT,0.005823,SAT,0.005434,UNSAT
uuf50-0129.cnf,uuf50-218,UNSAT,UNSAT,True,0.2342,218,76,80,77,1081,2459,1532,761,4781,4781.0,711933.0,4.422756706753007,PASS,False,0.0,UNSAT,0.006103,SAT,0.00495,UNSAT
uuf50-013.cnf,uuf50-218,UNSAT,UNSAT,True,0.1382,218,56,67,57,702,1562,984,746,3306,3306.0,381772.0,4.7094017094017095,PASS,False,0.0,UNSAT,0.005505,SAT,0.003993,UNSAT
uuf50-0130.cnf,uuf50-218,UNSAT,UNSAT,True,0.1798,218,64,73,65,911,2036,1251,748,4059,4059.0,498097.0,4.455543358946213,PASS,False,0.0,UNSAT,0.005262,SAT,0.004966,UNSAT
uuf50-0131.cnf,uuf50-218,UNSAT,UNSAT,True,0.216,218,78,87,79,1109,2480,1556,764,4830,4830.0,627157.0,4.355275022542831,PASS,False,0.0,UNSAT,0.005781,SAT,0.00523,UNSAT
uuf50-0132.cnf,uuf50-218,UNSAT,UNSAT,True,0.2185,218,97,118,98,1235,2753,1747,783,5321,5321.0,636970.0,4.3085020242914975,PASS,False,0.0,UNSAT,0.006289,SAT,0.004953,UNSAT
uuf50-0133.cnf,uuf50-218,UNSAT,UNSAT,True,0.1753,218,70,77,71,908,2067,1310,752,4147,4147.0,518498.0,4.567180616740088,PASS,False,0.0,UNSAT,0.005758,SAT,0.004252,UNSAT
uuf50-0134.cnf,uuf50-218,UNSAT,UNSAT,True,0.1984,218,86,92,87,1094,2523,1612,759,4939,4939.0,570517.0,4.514625228519195,PASS,False,0.0,UNSAT,0.004509,SAT,0.005674,UNSAT
uuf50-0135.cnf,uuf50-218,UNSAT,UNSAT,True,0.1532,218,47,50,48,671,1501,920,738,3169,3169.0,392772.0,4.722801788375559,PASS,False,0.0,UNSAT,0.003358,SAT,0.002205,UNSAT
uuf50-0136.cnf,uuf50-218,UNSAT,UNSAT,True,0.1605,218,57,66,58,792,1753,1092,747,3613,3613.0,418360.0,4.561868686868687,PASS,False,0.0,UNSAT,0.006101,SAT,0.006659,UNSAT
uuf50-0137.cnf,uuf50-218,UNSAT,UNSAT,True,0.1765,218,67,72,68,1034,2279,1364,765,4424,4424.0,528550.0,4.27852998065764,PASS,False,0.0,UNSAT,0.005285,SAT,0.004545,UNSAT
uuf50-0138.cnf,uuf50-218,UNSAT,UNSAT,True,0.1324,218,38,41,39,567,1268,761,706,2742,2742.0,312998.0,4.835978835978836,PASS,False,0.0,UNSAT,0.004385,SAT,0.004186,UNSAT
uuf50-0139.cnf,uuf50-218,UNSAT,UNSAT,True,0.1456,218,51,57,52,619,1412,883,749,3050,3050.0,348616.0,4.927302100161551,PASS,False,0.0,UNSAT,0.004198,SAT,0.004164,UNSAT
uuf50-014.cnf,uuf50-218,UNSAT,UNSAT,True,0.1701,218,70,80,71,795,1857,1233,751,3873,3873.0,460609.0,4.871698113207547,PASS,False,0.0,UNSAT,0.003229,SAT,0.004461,UNSAT
uuf50-0140.cnf,uuf50-218,UNSAT,UNSAT,True,0.1125,218,37,44,38,487,1101,676,719,2504,2504.0,261249.0,5.1416837782340865,PASS,False,0.0,UNSAT,0.003106,SAT,0.003851,UNSAT
uuf50-0141.cnf,uuf50-218,UNSAT,UNSAT,True,0.2049,218,81,96,82,1148,2549,1588,739,4916,4916.0,607294.0,4.2822299651567945,PASS,False,0.0,UNSAT,0.004965,SAT,0.006509,UNSAT
uuf50-0142.cnf,uuf50-218,UNSAT,UNSAT,True,0.1975,218,69,90,70,956,2151,1344,764,4277,4277.0,521356.0,4.4738493723849375,PASS,False,0.0,UNSAT,0.007922,SAT,0.005318,UNSAT
uuf50-0143.cnf,uuf50-218,UNSAT,UNSAT,True,0.2034,218,92,104,93,1245,2745,1712,764,5262,5262.0,647782.0,4.226506024096386,PASS,False,0.01,UNSAT,0.005849,SAT,0.00648,UNSAT
uuf50-0144.cnf,uuf50-218,UNSAT,UNSAT,True,0.1525,218,52,56,53,805,1873,1166,719,3772,3772.0,425680.0,4.685714285714286,PASS,False,0.0,UNSAT,0.004076,SAT,0.003039,UNSAT
uuf50-0145.cnf,uuf50-218,UNSAT,UNSAT,True,0.1282,218,41,46,42,649,1475,904,721,3107,3107.0,339637.0,4.787365177195686,PASS,False,0.0,UNSAT,0.003986,SAT,0.002568,UNSAT
uuf50-0146.cnf,uuf50-218,UNSAT,UNSAT,True,0.1179,218,41,53,42,462,1051,683,726,2471,2471.0,274047.0,5.348484848484849,PASS,False,0.0,UNSAT,0.0032,SAT,0.004359,UNSAT
uuf50-0147.cnf,uuf50-218,UNSAT,UNSAT,True,0.2279,218,86,98,87,1235,2721,1689,760,5217,5217.0,719655.0,4.224291497975709,PASS,False,0.0,UNSAT,0.007431,SAT,0.005662,UNSAT
uuf50-0148.cnf,uuf50-218,UNSAT,UNSAT,True,0.2082,218,84,87,85,1207,2695,1651,760,5147,5147.0,706047.0,4.264291632145816,PASS,False,0.0,UNSAT,0.005013,SAT,0.005582,UNSAT
uuf50-0149.cnf,uuf50-218,UNSAT,UNSAT,True,0.1596,218,51,62,52,787,1709,1010,727,3464,3464.0,415581.0,4.401524777636594,PASS,False,0.0,UNSAT,0.004741,SAT,0.005141,UNSAT
uuf50-015.cnf,uuf50-218,UNSAT,UNSAT,True,0.1459,218,45,52,46,660,1439,858,730,3036,3036.0,329318.0,4.6,PASS,False,0.0,UNSAT,0.004388,SAT,0.003345,UNSAT
uuf50-0150.cnf,uuf50-218,UNSAT,UNSAT,True,0.1775,218,72,78,73,1097,2436,1458,761,4669,4669.0,557904.0,4.256153144940748,PASS,False,0.0,UNSAT,0.007988,SAT,0.004839,UNSAT
uuf50-0151.cnf,uuf50-218,UNSAT,UNSAT,True,0.1266,218,44,55,45,634,1406,850,727,2990,2990.0,317888.0,4.71608832807571,PASS,False,0.0,UNSAT,0.002711,SAT,0.003757,UNSAT
uuf50-0152.cnf,uuf50-218,UNSAT,UNSAT,True,0.1457,218,49,60,50,581,1273,807,709,2809,2809.0,371197.0,4.8347676419965575,PASS,False,0.0,UNSAT,0.005333,SAT,0.004038,UNSAT
uuf50-0153.cnf,uuf50-218,UNSAT,UNSAT,True,0.2668,218,105,119,106,1453,3230,2051,768,6141,6141.0,874738.0,4.226428079834824,PASS,False,0.01,UNSAT,0.006084,SAT,0.005433,UNSAT
uuf50-0154.cnf,uuf50-218,UNSAT,UNSAT,True,0.1592,218,64,72,65,867,1973,1248,726,3980,3980.0,451951.0,4.590542099192618,PASS,False,0.0,UNSAT,0.0047,SAT,0.004068,UNSAT
uuf50-0155.cnf,uuf50-218,UNSAT,UNSAT,True,0.1664,218,61,70,62,851,1938,1217,741,3915,3915.0,459006.0,4.600470035252644,PASS,False,0.0,UNSAT,0.005938,SAT,0.004939,UNSAT
uuf50-0156.cnf,uuf50-218,UNSAT,UNSAT,True,0.1048,218,35,42,36,487,1079,667,717,2467,2467.0,245049.0,5.0657084188911705,PASS,False,0.0,UNSAT,0.004561,SAT,0.000413,UNSAT
uuf50-0157.cnf,uuf50-218,UNSAT,UNSAT,True,0.2246,218,94,108,95,1331,2941,1838,770,5596,5596.0,695796.0,4.204357625845229,PASS,False,0.0,UNSAT,0.005377,SAT,0.004815,UNSAT
