file,set,expect,got,correct,wall_s,originals,learnts,decisions,conflicts,propagations,hw_bcp,hw_undo,hw_load,hw_cycles,hw_time_ns,sw_time_ns,cyc_per_prop,status,hw_overflow,kissat_cpu_s,kissat_got,minisat2_cpu_s,minisat2_got,glucose_cpu_s,glucose_got
uf20-0959.cnf,uf20-91,SAT,SAT,True,0.0387,91,2,7,2,31,60,18,280,358,358.0,36720.0,11.548387096774194,PASS,False,0.002006126908585429,SAT,0.00219,SAT,0.000401,SAT
uf20-096.cnf,uf20-91,SAT,SAT,True,0.051,91,11,13,11,71,150,83,297,530,530.0,90000.0,7.464788732394366,PASS,False,0.0025110478661954402,SAT,0.00259,SAT,0.003464,SAT
uf20-0960.cnf,uf20-91,SAT,SAT,True,0.0418,91,9,15,9,78,155,81,289,525,525.0,50203.0,6.730769230769231,PASS,False,0.0018713568486273288,SAT,0.003497,SAT,0.002323,SAT
uf20-0961.cnf,uf20-91,SAT,SAT,True,0.0499,91,7,14,7,71,142,72,290,504,504.0,86729.0,7.098591549295775,PASS,False,0.002579738028347492,SAT,0.001212,SAT,0.001613,SAT
uf20-0962.cnf,uf20-91,SAT,SAT,True,0.043,91,5,6,5,50,115,56,287,458,458.0,43441.0,9.16,PASS,False,0.001977737169712782,SAT,0.001763,SAT,0.002906,SAT
uf20-0963.cnf,uf20-91,SAT,SAT,True,0.0514,91,3,10,3,40,72,25,279,376,376.0,49258.0,9.4,PASS,False,0.0022639279402792453,SAT,0.001376,SAT,0.000208,SAT
uf20-0964.cnf,uf20-91,SAT,SAT,True,0.0429,91,1,5,1,30,58,14,276,348,348.0,32502.0,11.6,PASS,False,0.0013026770818978547,SAT,0.002167,SAT,0.001261,SAT
uf20-0965.cnf,uf20-91,SAT,SAT,True,0.0485,91,6,13,6,60,131,70,291,492,492.0,80649.0,8.2,PASS,False,0.0008759660329669713,SAT,0.001793,SAT,0.002714,SAT
uf20-0966.cnf,uf20-91,SAT,SAT,True,0.0423,91,0,5,0,20,35,0,273,308,308.0,17528.0,15.4,PASS,False,0.0,SAT,0.000909,SAT,0.002256,SAT
uf20-0967.cnf,uf20-91,SAT,SAT,True,0.0222,91,0,8,0,20,32,0,273,305,305.0,13708.0,15.25,PASS,False,0.0009161460828036069,SAT,0.00242,SAT,0.001267,SAT
uf20-0968.cnf,uf20-91,SAT,SAT,True,0.0374,91,3,6,3,39,80,30,278,388,388.0,25165.0,9.948717948717949,PASS,False,0.0013859561793506145,SAT,0.001261,SAT,0.002107,SAT
uf20-0969.cnf,uf20-91,SAT,SAT,True,0.0514,91,4,9,4,52,103,44,281,428,428.0,61348.0,8.23076923076923,PASS,False,0.0019566478356719016,SAT,0.001225,SAT,0.001177,SAT
uf20-097.cnf,uf20-91,SAT,SAT,True,0.0486,91,16,22,16,122,263,159,311,733,733.0,78636.0,6.008196721311475,PASS,False,0.0016036970689892768,SAT,0.0027,SAT,0.002264,SAT
uf20-0970.cnf,uf20-91,SAT,SAT,True,0.0308,91,0,5,0,20,35,0,273,308,308.0,16419.0,15.4,PASS,False,0.00040278501436114304,SAT,0.000866,SAT,0.000389,SAT
uf20-0971.cnf,uf20-91,SAT,SAT,True,0.0368,91,0,5,0,20,35,0,273,308,308.0,18944.0,15.4,PASS,False,0.0016866581197828054,SAT,0.001553,SAT,0.001629,SAT
uf20-0972.cnf,uf20-91,SAT,SAT,True,0.0428,91,6,8,6,44,94,45,284,424,424.0,57274.0,9.636363636363637,PASS,False,0.0017641069050878286,SAT,0.003632,SAT,0.001373,SAT
uf20-0973.cnf,uf20-91,SAT,SAT,True,0.0537,91,9,13,9,87,196,111,295,602,602.0,101408.0,6.919540229885057,PASS,False,0.002561417981982231,SAT,0.002119,SAT,0.001934,SAT
uf20-0974.cnf,uf20-91,SAT,SAT,True,0.0364,91,3,8,3,42,85,34,284,403,403.0,38415.0,9.595238095238095,PASS,False,0.0022429480366408824,SAT,0.002722,SAT,0.001369,SAT
uf20-0975.cnf,uf20-91,SAT,SAT,True,0.0359,91,0,7,0,20,33,0,273,306,306.0,19259.0,15.3,PASS,False,0.0015497071351855993,SAT,0.002429,SAT,0.002388,SAT
uf20-0976.cnf,uf20-91,SAT,SAT,True,0.0348,91,2,5,2,28,58,17,280,355,355.0,16423.0,12.678571428571429,PASS,False,0.001765246843919158,SAT,0.001499,SAT,0.001977,SAT
uf20-0977.cnf,uf20-91,SAT,SAT,True,0.0438,91,6,8,6,71,149,72,285,506,506.0,74607.0,7.126760563380282,PASS,False,0.002576427875086665,SAT,0.002456,SAT,0.002509,SAT
uf20-0978.cnf,uf20-91,SAT,SAT,True,0.0381,91,4,7,4,66,127,53,282,463,463.0,46128.0,7.015151515151516,PASS,False,0.0023539879973977803,SAT,0.002363,SAT,0.00278,SAT
uf20-0979.cnf,uf20-91,SAT,SAT,True,0.0638,91,11,16,11,97,210,120,300,630,630.0,134196.0,6.494845360824742,PASS,False,0.0024688182082027196,SAT,0.002484,SAT,0.003592,SAT
uf20-098.cnf,uf20-91,SAT,SAT,True,0.0396,91,3,7,3,40,77,27,283,387,387.0,50672.0,9.675,PASS,False,0.0018158679511398076,SAT,0.001901,SAT,0.002578,SAT
uf20-0980.cnf,uf20-91,SAT,SAT,True,0.0438,91,8,9,8,70,155,82,286,523,523.0,51192.0,7.4714285714285715,PASS,False,0.0031569498740136623,SAT,0.002264,SAT,0.00316,SAT
uf20-0981.cnf,uf20-91,SAT,SAT,True,0.049,91,9,13,9,86,178,94,297,569,569.0,62814.0,6.616279069767442,PASS,False,0.0019518370889127254,SAT,0.000101,SAT,0.002463,SAT
uf20-0982.cnf,uf20-91,SAT,SAT,True,0.0502,91,7,14,7,61,125,65,293,483,483.0,61360.0,7.918032786885246,PASS,False,0.002823218112811446,SAT,0.001622,SAT,0.002615,SAT
